"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"278",22.3,26.74755556,63.88888889,76.97777778,"22",19.1240966153145,18.954110314846,19.5319553971291
"279",15.9,16.789,62.62222222,76.08888889,"23",14.1950259423256,12.9783771419525,13.7338744306564
"280",16.6,17.16788889,64.28888889,75.51111111,"0",13.8108725762367,13.7072936248779,13.8672237086296
"281",15.5,14.95244445,65.91111111,75.04444444,"1",11.1778434288502,11.5040615367889,12.0705698311329
"282",16.4,22.91777778,67.4,74.71111111,"2",15.7492454767227,14.1808824920654,14.7528671431541
"283",15,21.86811111,68.06666667,74.24444444,"3",14.6755298614502,14.5641100239754,14.5828801774979
"284",18.8,30.25788889,69.15555556,74,"4",17.6712311625481,17.1002776527405,17.667619998455
"285",20.1,27.825,70,74,"5",17.784997484684,17.0948526954651,18.127988255024
"286",22.4,35.88288889,69.82222222,74.06666667,"6",20.5060243749619,21.152169713974,21.3466197490692
"287",28.8,46.20388889,67.64444444,75.24444444,"7",26.4122234916687,23.7266045951843,25.6138648843765
"288",23.8,37.72945652,62.82608696,77.32608696,"8",19.5458061861992,19.1452137064934,19.6108274316788
"289",19.7,28.59144445,57.33333333,80.22222222,"9",14.8664357841015,13.3319763994217,14.7663512015343
"290",18.4,23.76977778,50.51111111,84.17777778,"10",16.2117410731316,15.9750906038284,16.1367955374718
"291",16.9,18.52677778,44.37777778,87.97777778,"11",15.6323958969116,16.0511081671715,16.4410215353966
"292",21.3,19.44388889,40.02222222,91.06666667,"12",15.6306172275543,14.616703338623,15.1006058979034
"293",18.1,17.55633333,37.82222222,92.66666667,"13",15.4707734584808,16.8039979958534,16.3766136431694
"294",19.1,17.541,35.22222222,94.86666667,"14",13.8425696873665,14.7231611561775,14.9383036851883
"295",18.4,16.21666667,33.22222222,96.13333333,"15",16.5841492152214,17.1366900539398,17.0553643250465
"296",24.8,20.29011111,34.84444444,94.22222222,"16",20.8681001329422,19.9564477539063,20.3325703597069
"297",25.4,21.65444444,38.82222222,91.04444444,"17",21.7745758533478,21.5868085002899,22.127046713829
"298",25.3,25.39988889,46.28888889,86.91111111,"18",23.007578086853,21.0579683732986,21.6404259681702
"299",26.3,27.599,52.8,84.06666667,"19",24.8026640892029,22.2857573366165,23.701826467514
"300",24.9,27.13555556,54.35555556,83.62222222,"20",24.1039389228821,23.5903826546669,23.7065980434418
"301",24.2,25.20044445,56,82.64444444,"21",18.6720180273056,19.9427215266228,20.1676954722404
"302",24.2,29.69577778,58,81.46666667,"22",22.9379151535034,22.5263778471947,23.1477844047546
"303",15.2,15.74566667,58.15555556,80.31111111,"23",13.5785048413277,13.4905497801304,13.8910219156742
"304",10.6,12.964,59.33333333,80,"0",10.8847288930416,10.641043047905,10.6763395428658
"305",14.4,16.36288889,61.95555556,80,"1",15.0838117289543,13.8169622802734,14.6832247853279
"306",8.6,12.95866667,63.02222222,79.04444444,"2",10.5678492879868,10.6779041945934,10.3719582974911
"307",16.5,17.63355556,64.37777778,78.31111111,"3",13.27195119977,13.8331231927872,13.5281636881828
"308",17.8,19.72255556,64.95555556,77.91111111,"4",14.975167119503,13.0492349398136,14.5722895288467
"309",18.5,19.71611111,65.31111111,77.04444444,"5",14.4940701007843,13.0679259300232,13.7907756543159
"310",21.7,26.06866667,64.8,77,"6",16.6279893255234,16.6554368972778,17.1992554831505
"311",20.9,27.11844445,64.13333333,77.42222222,"7",16.0420934224129,15.0818106627464,16.0840594792366
"312",12.6,21.65566667,60.2,79.55555556,"8",14.4864172363281,13.9827795064449,14.4897070646286
"313",14.9,17.57455556,55.53333333,82.08888889,"9",13.6107981348038,14.053429889679,14.0417068147659
"314",14.5,15.03255556,51.2,84.44444444,"10",13.1710627925396,13.7573607003689,13.8239090585709
"315",12.7,14.37811111,46.91111111,87.2,"11",13.4194197130203,13.6267120146751,13.7368920874596
"316",15.7,14.93755556,42,90.22222222,"12",13.2255997228622,13.3282170319557,13.6586042833328
"317",17.9,16.43181818,42.06818182,90.13636364,"13",16.3225505113602,15.5365719485283,16.1341195654869
"318",17.3,14.73844445,42.42222222,89.84444444,"14",13.9774776148796,14.7246100783348,15.1097146368027
"319",18.9,12.63711111,38.95555556,91.97777778,"15",15.4692454361916,15.5201251554489,15.6084269714355
"320",22.8,15.78288889,38.17777778,92.15555556,"16",18.5355472707748,16.7311609339714,17.849028635025
"321",19,15.13064785,45.97619048,87.33333333,"17",15.9118862652779,16.2485299324989,16.3909532690048
"322",28.1,28.16855556,53.06666667,84.2,"18",26.0216539335251,24.5065873193741,24.9965512943268
"323",10.6,17.16855556,67.11111111,79.42222222,"19",13.2397635054588,14.0062655496597,12.1998529791832
"324",20,22.91522222,70.51111111,78,"20",17.8599677371979,17.0542133593559,17.8860906434059
"325",16.2,19.47355556,69.55555556,78.13333333,"21",15.8520071005821,13.5805202591419,14.8585879063606
"326",22.9,20.40977778,69.66666667,77.88888889,"22",17.4694169902802,15.7349576711655,17.546511323452
"327",22.4,26.52577778,70.88888889,77.48888889,"23",17.8837521862984,17.5873814964294,18.9145403242111
"328",22.3,27.22755556,69.44444444,77.35555556,"0",17.8936854910851,17.6742329478264,18.081515789032
"329",20.9,27.47184596,67.88636364,77,"1",15.2951292681694,14.2729219174385,15.5584068655968
"330",21.1,26.78171875,68.40625,76.34375,"2",16.9298160767555,16.5660543370247,16.8855417990685
"331",21.8,29.14890244,69.51219512,75.85365854,"3",16.4916570186615,18.1321482157707,19.2061069154739
"332",20.4,33.77306442,70.30769231,75.20512821,"4",18.6372179484367,17.1939907479286,17.824998486042
"333",26,41.2842829,70.97368421,75,"5",22.4541341209412,21.9385343956947,23.7662454557419
"334",35.8,65.18096459,70.46511628,75,"6",33.2824365234375,31.4985299491882,32.8467882442474
"335",38.9,67.91461905,69.57575758,75.96969697,"7",33.6541563224792,31.8541432714462,34.0313682794571
"336",26.7,48.92467493,68.35294118,76.29411765,"8",24.1628622865677,25.0256965851784,25.2581888961792
"337",27.9,42.68836364,66.6,77.6,"9",23.5041857767105,22.3810116958618,24.5486102151871
"338",22.8,33.56466667,63.93333333,78.82222222,"10",20.8701545977592,18.428450782299,19.1864588880539
"339",13.9,20.87411111,56.57777778,80.6,"11",18.2176603293419,16.524361102581,16.0499363303185
"340",13.2,12.53255556,47.35555556,83.6,"12",11.9588670921326,11.4747039604187,11.7255342566967
"341",11.9,8.909589286,43.925,84.725,"13",8.64914741039276,8.17512377500534,9.42222963094711
"342",10.2,6.37275,41.90625,86,"14",6.75691067489795,5.10815465884749,6.50770149707794
"343",13.7,8.784722222,42.125,85.35,"15",12.0605553114414,11.0421315407753,12.1075668275356
"344",11.9,8.958857143,45.71428571,83.57142857,"16",8.43408431589604,9.51832494735718,10.3034495830536
"345",18.3,15.59757143,46.28571429,82.37142857,"17",17.4999540543556,17.7345906567574,17.7608923006058
"346",21,17.02677976,50.625,80.625,"18",16.2210159659386,17.1355210781097,17.9710738778114
"347",14.5,17.73349521,54.55882353,78.91176471,"19",16.6678247690201,16.5881363892555,16.5658762907982
"348",23.8,24.04888764,57.23529412,78.47058824,"20",19.4539478302002,18.9561234688759,19.758263425827
"349",22.5,22.66591667,59.27777778,78.02777778,"21",18.0874727702141,17.3680892300606,18.6361972904205
"350",20.5,23.67752143,60.56756757,77.45945946,"22",18.3559028291702,18.43375893116,18.3927161407471
"351",19.2,22.88822222,62.69047619,76.66666667,"23",16.2363066673279,16.6516716480255,16.9887579059601
"352",14.5,16.33694774,63.42857143,76.05714286,"0",13.7503276610374,13.5658699440956,13.7566733384132
"353",10.3,11.5499008,64.02777778,75.52777778,"1",10.1506580328941,9.81841555953026,9.84856603622437
"354",9.3,13.18570205,67.21621622,74.89189189,"2",10.6796028721333,11.2759206521511,10.5647786164284
"355",17.3,19.67585715,68.85714286,74.8,"3",14.629875497818,14.1212311410904,14.3462914252281
"356",15.6,18.29837162,68.91891892,74.91891892,"4",13.3529221343994,13.870926129818,14.0736365032196
"357",23.1,25.57536096,69.02941176,74.5,"5",16.6562758135796,16.5104161763191,17.7853690457344
"358",24.5,34.71603175,70.36111111,74,"6",20.4798435068131,20.0747040891647,20.8858742809296
"359",27.9,44.41367733,68.45,75.15,"7",25.6242352128029,23.9285993337631,25.1706339216232
"360",18.5,24.8021371,61.84375,78.09375,"8",15.2397345209122,15.3205335712433,15.3693855524063
"361",20.4,16.90202067,51.93023256,82.74418605,"9",12.6255899226665,12.4981861126423,14.1754378116131
"362",23.3,17.28488889,46.51111111,85.62222222,"10",13.7189697504044,13.6838016724586,14.4327477383614
"363",23.6,18.59988889,41.75555556,88.28888889,"11",15.5207460665703,15.4632955479622,16.4120947360992
"364",23.2,16.97622223,38.15555556,90.06666667,"12",15.6537715649605,14.8088337945938,15.5681346106529
"365",17.3,13.79550325,38.5952381,89.97619048,"13",12.8598884344101,13.2391346645355,13.530503320694
"366",20.5,14.25361765,37.97058824,90,"14",13.6429946565628,14.4869477581978,14.9654493975639
"367",24.8,15.58450881,37.5,89.75,"15",17.8967459154129,16.2590938830376,17.4922937011719
"368",21.4,13.28316667,36.33333333,89.15151515,"16",14.7035322260857,14.8978853654861,15.7121301150322
"369",22.2,18.27879573,49.85,84.8,"17",19.0033048319817,18.3975751519203,18.7784903883934
"370",25.7,26.62878268,57.83333333,81.77777778,"18",23.5034131145477,22.9021551275253,23.1460322570801
"371",21.5,23.42231781,55.55263158,80.76315789,"19",20.5252056789398,19.9645766949654,20.0387080049515
"372",21.8,22.04101001,55.8974359,79.58974359,"20",20.0057035446167,19.9061356306076,19.9871548461914
"373",23.8,24.21711125,56.97368421,79,"21",18.6444143772125,19.0068271756172,19.6575465774536
"374",21,24.4205,59.9,78.06666667,"22",18.8683178091049,19.359740664959,18.8658200216293
"375",13.2,19.15025016,62.71794872,77,"23",14.1567700862885,14.3501583170891,14.0553228473663
"376",13.7,17.535,64.11111111,76.08333333,"0",13.6986310458183,13.8026372361183,13.8045466828346
"377",13.5,17.02125,64.90909091,76,"1",13.1397132730484,12.6366287779808,13.3535938429832
"378",16.1,18.544,65.2,75.64444444,"2",14.1810794496536,13.7675656938553,13.6546794378757
"379",16.1,17.54028067,65.72972973,74.97297297,"3",13.1272633099556,12.8521374630928,13.477095580101
"380",13.1,18.66677034,66.86842105,74,"4",13.1467617988586,13.7488684821129,13.656314239502
"381",15.5,27.45366162,68.22222222,74.57777778,"5",16.5438782286644,18.4613752293587,17.3176334786415
"382",19.8,35.59066667,68.8,74.46666667,"6",20.3413345146179,21.2495965003967,20.7362883663177
"383",18.9,34.357875,67.7,75,"7",20.2904381251335,20.5203763175011,20.0838757014275
"384",15.8,32.09514442,64.89473684,76.13157895,"8",18.5707541775703,18.4528638958931,18.3003085899353
"385",21.1,30.17803572,59.2,78.975,"9",19.3755151152611,18.5401929998398,19.2375757241249
"386",22,22.52821736,52.47058824,81.97058824,"10",15.9846937727928,15.3497647118568,15.9412686443329
"387",19.8,22.79028958,50.64864865,82.97297297,"11",18.8595261335373,16.5684990692139,16.2546466040611
"388",26.4,21.4121767,46.07894737,85.57894737,"12",19.0616621446609,17.295607407093,18.3103927159309
"389",15.8,17.14725,42.725,87.625,"13",17.4075732707977,17.4998916387558,17.3554988789558
"390",13.4,15.90466667,46.55555556,86.35555556,"14",14.3845936489105,15.6269165635109,15.2289721870422
"391",25.9,18.05022222,42.91111111,87.93333333,"15",18.424536459446,17.9775003814697,18.5265481758118
"392",12.1,19.22922222,56.46666667,82.82222222,"16",15.3004374861717,15.6543530607224,15.1300387907028
"393",20.1,18.37855556,60.46666667,80.08888889,"17",17.4827551746368,15.6817217826843,16.9492616987228
"394",15.3,20.51098111,65.15625,78,"18",14.8315788245201,15.5337572813034,15.9000131678581
"395",23.4,28.83375178,64.5,78.10526316,"19",24.0711290502548,22.8798766613007,23.0124900245666
"396",19.1,29.00698987,64.13513514,79,"20",23.281140639782,22.7965403175354,22.1541297960281
"397",27.1,29.73185715,63.85714286,78.54285714,"21",22.5325873827934,20.3780361032486,22.1741529607773
"398",26.6,32.62482258,61.87096774,77.96774194,"22",21.9458711314201,20.358036737442,21.3541991639137
"399",20.3,21.6817759,56.58408409,80.28378379,"23",18.2115979909897,17.8009202265739,18.1569039106369
"400",16.3,17.59350775,56.6627907,79.9883721,"0",15.4124923396111,15.3899958848953,15.3526268744469
"401",15.7,16.4475252,57.64864865,79.5,"1",15.6690886282921,15.6253798270226,15.3460785031319
"402",17.9,16.7815,58.06666667,79.5,"2",15.6848256802559,14.0162253785133,14.6733424532413
"403",20.8,17.14644445,58.61111111,79.5,"3",15.5333686566353,13.8303741717339,14.6373775672913
"404",15.1,18.37905556,59.18888889,79.5,"4",14.8942100310326,14.5634354448318,14.7138946986198
"405",21.8,21.10322222,59.93333334,79.22222222,"5",15.3526506567001,15.3657832455635,16.4297546124458
"406",23.4,25.80893535,60.05555556,79.01724138,"6",17.5366854333878,16.8650573611259,18.239692966938
"407",31.1,34.42934722,60.62222223,79.5,"7",21.8926153707504,18.1623859667778,19.6236632347107
"408",26.3,30.87995269,59.82538803,79.80404656,"8",20.5195677161217,17.9845491921902,19.4711182689667
"409",17.1,22.61757576,55.56313131,81.93055556,"9",15.7920826458931,15.3963224101067,15.7451614904404
"410",20,19.30977169,54.66023823,82.96341464,"10",15.3310590648651,14.3579514980316,14.6935120296478
"411",18.9,14.66773459,51.22214854,82.97612732,"11",12.3862799477577,12.9155985760689,13.6196598529816
"412",20.4,16.31553027,49.44107143,84.03392857,"12",15.9232519412041,14.938591709137,15.0722867774963
"413",22.6,17.99552625,49.19436091,84.31541354,"13",17.5016533327103,16.5377594900131,17.2828141760826
"414",24,17.35168778,46.93421053,85.69736842,"14",16.3322646284103,15.9991255807877,16.9022290015221
"415",20.1,16.3484887,45.82954546,85.43181818,"15",17.8426591444016,16.4885270547867,17.2227385592461
"416",14.2,16.94751138,46.51162791,84.97674419,"16",18.2531214904785,18.4638665771484,18.1386295986176
"417",24.2,17.78912447,47.05555556,84.5,"17",19.102717590332,18.7682912635803,18.9255679702759
"418",20.7,17.38095436,51.66666667,82.80769231,"18",16.7690078210831,17.9782156586647,18.3166144990921
"419",22,17.80629079,51.39426878,81.79545455,"19",18.3731513977051,17.7080739545822,18.5211400270462
"420",22.3,15.02559188,52.93333334,80.96666667,"20",14.3026149940491,12.7241455245018,14.9968252563477
"421",19.1,17.16322222,57.03333334,79.075,"21",15.8694814777374,15.9953442406654,16.372431807518
"422",18.2,14.3175846,55.70050506,80.06136364,"22",14.2050777757168,12.7625994563103,13.8202422618866
"423",17.4,19.05077778,61.4,77,"23",14.2318290901184,13.8861394739151,14.2509611201286
"424",12.9,16.03044445,62.33333333,76.44444444,"0",12.5798725688457,12.9866920924187,12.9691302418709
"425",15.9,15.65211112,63.4,75.68888889,"1",11.8440137541294,12.5351311063766,12.9013502621651
"426",16.1,15.54,64.82222222,75,"2",11.7275572550297,11.4131765222549,12.4915205693245
"427",15.2,18.02755556,65.46666667,75,"3",13.7801440477371,13.123855805397,13.4087548720837
"428",16.3,19.92155556,66.13333333,74.46666667,"4",14.9513654327393,14.248249938488,14.301737947464
"429",18.4,24.50344445,66.97777778,74,"5",15.8010210394859,15.801141974926,16.4378409123421
"430",21.6,33.678,66.62222222,74.37777778,"6",20.1375815439224,19.5354275155067,19.7109409999847
"431",27.5,53.17722223,65.04444444,75.37777778,"7",26.9682206249237,25.7612823867798,25.9823588418961
"432",24.2,36.75777778,61.51111111,77.02222222,"8",19.4114143228531,18.6311843371391,19.1622578978539
"433",13.6,22.29611111,56.88888889,79.35555556,"9",15.3561863017082,15.0628717803955,15.2645041489601
"434",18,20.02833333,51.71111111,81.86666667,"10",15.444104950428,14.6239315366745,14.9272378706932
"435",21.3,26.031,48.15555556,83.86666667,"11",19.4673374843597,17.5152793955803,18.2562436747551
"436",21.1,21.98422222,46.44444444,84.57777778,"12",18.8393852853775,17.9120969891548,18.2278003811836
"437",14.8,15.98444445,43.35555556,86.4,"13",14.8962971067429,15.5948234701157,15.2828527069092
"438",14.1,12.95288889,41.37777778,87.64444444,"14",13.3161538672447,13.6116755223274,13.5058244729042
"439",15.6,12.82311111,41.31111111,87.97777778,"15",15.0120781898499,15.3143369174004,15.2758350253105
"440",17.4,14.72102273,42.97727273,86.29545455,"16",14.6750937438011,15.6811924886703,15.289494843483
"441",15.2,14.876,46.66666667,83.71111111,"17",15.109951133728,15.5544741630554,15.6275772166252
"442",22.1,22.03866667,48.97777778,82.08888889,"18",22.2132054638863,20.5680418682098,21.0664128255844
"443",24.9,25.94133334,51.22222222,81,"19",22.0296539831161,20.5090472483635,21.8622677016258
"444",30.8,34.79137879,51.75555556,80.11111111,"20",26.5809274101257,25.8394908714294,26.8725743675232
"445",20.7,27.51211111,53.91111111,79.17777778,"21",19.9229694390297,21.3134587478638,20.7041422963142
"446",23.6,28.03409091,56.77272727,77.77272727,"22",20.8387759613991,19.76494348526,20.9556270337105
"447",23.2,31.12988889,60.55555556,76.91111111,"23",19.3298870372772,19.0188706040382,20.1083414006233
"448",19.3,23.98244444,62.11111111,76,"0",16.8387993836403,16.2463331770897,16.7808300065994
"449",15.5,22.99722222,62.84444444,76,"1",14.1253125858307,14.5683771920204,14.546931142807
"450",15.6,23.84755556,64.17777778,75.37777778,"2",14.7714782643318,14.8380956816673,14.8370178604126
"451",15.1,23.89311111,65.17777778,74.8,"3",14.3321584486961,14.4467399096489,14.4954705691338
"452",16.7,26.84144445,66.73333333,74,"4",15.9886302566528,15.6024306678772,15.927006008625
"453",24.9,40.41211112,68.06666667,74,"5",20.6863679003716,20.2600149393082,21.4784457540512
"454",28.8,53.58311111,69,74,"6",27.6246932983398,26.8548503494263,27.0696300315857
"455",31.9,63.22611112,67.53333333,74.62222222,"7",30.7457941532135,30.2192240047455,30.5886529684067
"456",36.8,71.92477778,62.71111111,77.28888889,"8",35.8269679403305,35.9944608831406,36.1300343036652
"457",24,33.70261617,53.18181818,81.79545455,"9",19.4199682879448,18.6212631416321,19.3827916288376
"458",19.8,17.71033334,45.4,84.97777778,"10",13.7021135497093,14.2493783688545,14.4933140325546
