"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"277",24.6,29.42822222,65.44444444,77,"21",20.5189270853996,20.3279904270172,21.2266690516472
"278",22.3,26.44577778,63.88888889,76.97777778,"22",19.6528601431847,19.7239319062233,20.0386739492416
"279",15.9,16.78344445,62.62222222,76.08888889,"23",14.1853823304176,13.3972894120216,13.7241283011436
"280",16.6,17.16788889,64.28888889,75.51111111,"0",13.8601199007034,13.4556285953522,13.6857401037216
"281",15.5,14.95244445,65.91111111,75.04444444,"1",11.1299100160599,11.3196423411369,12.1293953549862
"282",16.4,22.85533334,67.4,74.71111111,"2",15.735502820015,14.4766195178032,14.7176196455956
"283",15,21.85088889,68.06666667,74.24444444,"3",14.7490783429146,14.8417187714577,14.6656500220299
"284",18.8,29.34022223,69.15555556,74,"4",18.4594241070747,17.9347067070007,18.0921830892563
"285",20.1,27.352,70,74,"5",18.6466980528831,17.6888552951813,18.0934740638733
"286",22.4,32.95622222,69.82222222,74.06666667,"6",20.5238379812241,20.4815150403976,21.2350488233566
"287",28.8,39.11211111,67.64444444,75.24444444,"7",26.3066593837738,25.4053325557709,25.1309965181351
"288",23.8,34.30021739,62.82608696,77.32608696,"8",19.9270555329323,19.39999553442,20.174341044426
"289",19.7,28.13533334,57.33333333,80.22222222,"9",16.3535374307632,16.2600036287308,16.9924844288826
"290",18.4,23.22355556,50.51111111,84.17777778,"10",16.3887268662453,15.8010527944565,16.1420269012451
"291",16.9,18.46811111,44.37777778,87.97777778,"11",15.4303702116013,16.2833819699287,16.0339319443703
"292",21.3,19.42322223,40.02222222,91.06666667,"12",15.5285977900028,13.9829225492477,15.1165294933319
"293",18.1,17.54911111,37.82222222,92.66666667,"13",15.242320497036,16.0170347046852,16.249887611866
"294",19.1,17.50088889,35.22222222,94.86666667,"14",13.7589688253403,14.9542796194553,15.0797804474831
"295",18.4,16.21666667,33.22222222,96.13333333,"15",16.8097031116486,17.1708361721039,17.0551912546158
"296",24.8,19.91577778,34.84444444,94.22222222,"16",20.9573446702957,19.541633348465,20.4405811977386
"297",25.4,21.58422223,38.82222222,91.04444444,"17",21.9246701383591,21.4950255393982,21.8231060838699
"298",25.3,24.90711112,46.28888889,86.91111111,"18",23.1950978660584,21.4518348646164,21.8509629869461
"299",26.3,26.95377778,52.8,84.06666667,"19",26.0726661014557,23.3091756534576,24.0869720315933
"300",24.9,26.17766667,54.35555556,83.62222222,"20",23.7727279567718,24.0113860797882,24.1677729701996
"301",24.2,24.83344445,56,82.64444444,"21",18.7576219677925,20.5668032503128,20.6536253142357
"302",24.2,28.96277778,58,81.46666667,"22",22.4875424528122,21.6938340330124,22.4034076213837
"303",15.2,15.61377778,58.15555556,80.31111111,"23",13.3632339572906,12.9222047924995,13.5897326648235
"304",10.6,12.964,59.33333333,80,"0",10.9194006991386,11.3575188684464,10.5700376284122
"305",14.4,16.36288889,61.95555556,80,"1",14.8853560328484,14.9219824707508,14.869557363987
"306",8.6,12.95788889,63.02222222,79.04444444,"2",10.576332192421,11.0582460069656,10.4907099914551
"307",16.5,17.63355556,64.37777778,78.31111111,"3",13.4946737396717,12.6656490826607,13.5373077690601
"308",17.8,19.72233334,64.95555556,77.91111111,"4",14.9928924059868,14.2416508698463,14.5618024563789
"309",18.5,19.715,65.31111111,77.04444444,"5",14.3734441971779,13.2766658115387,13.8426231312752
"310",21.7,24.60522223,64.8,77,"6",16.3687544322014,16.2209743475914,17.4180959939957
"311",20.9,26.75977778,64.13333333,77.42222222,"7",17.1020308709145,15.3783869171143,16.5358871078491
"312",12.6,21.63888889,60.2,79.55555556,"8",14.2396333742142,14.4124719810486,14.0573178708553
"313",14.9,17.57211112,55.53333333,82.08888889,"9",13.4051437115669,13.8952758026123,14.010361058712
"314",14.5,15.03255556,51.2,84.44444444,"10",13.2265887176991,14.2628619456291,14.1528626394272
"315",12.7,14.37033334,46.91111111,87.2,"11",13.570165541172,13.4330379104614,13.5710017466545
"316",15.7,14.93755556,42,90.22222222,"12",13.2961695432663,13.011537964344,13.8311923027039
"317",17.9,16.42147727,42.06818182,90.13636364,"13",16.2363982629776,15.8769634175301,16.2470482230186
"318",17.3,14.73844445,42.42222222,89.84444444,"14",14.0325320863724,14.7067761874199,15.0649190473557
"319",18.9,12.63688889,38.95555556,91.97777778,"15",15.466430182457,15.3166195106506,15.6705566978455
"320",22.8,15.77711111,38.17777778,92.15555556,"16",18.2142426490784,17.330892996788,17.4609955048561
"321",19,15.13064785,45.97619048,87.33333333,"17",16.2381987595558,15.9274381923676,16.7154542326927
"322",28.1,26.70522222,53.06666667,84.2,"18",25.2267917728424,23.2231418704987,24.4234894990921
"323",10.6,17.08222222,67.11111111,79.42222222,"19",13.0363145518303,13.4073097348213,12.3023976886272
"324",20,22.41044445,70.51111111,78,"20",17.8662542128563,17.1961609601974,17.9594301700592
"325",16.2,19.40322222,69.55555556,78.13333333,"21",15.9317275714874,14.8452642846107,14.4547316718101
"326",22.9,20.29388889,69.66666667,77.88888889,"22",17.2267160844803,15.4699817204475,17.3550917077064
"327",22.4,26.02288889,70.88888889,77.48888889,"23",17.4402664780617,17.4341478037834,18.7131373739243
"328",22.3,26.92133333,69.44444444,77.35555556,"0",18.2308667230606,16.8734075212479,17.9663877701759
"329",20.9,27.16059091,67.88636364,77,"1",17.0609561133385,16.4180142092705,16.4011562561989
"330",21.1,26.5789757,68.40625,76.34375,"2",15.8962317538261,15.1835504078865,15.9289982497692
"331",21.8,28.63134146,69.51219512,75.85365854,"3",17.8080153131485,19.3539066815376,19.5360252094269
"332",20.4,31.86653534,70.30769231,75.20512821,"4",19.3368412637711,17.5479833960533,17.962641992569
"333",26,36.13921053,70.97368421,75,"5",22.5023316192627,22.3650311231613,23.3019832420349
"334",35.8,47.67388742,70.46511628,75,"6",33.300696606636,31.9984565138817,32.9379822778702
"335",38.9,48.47489611,69.57575758,75.96969697,"7",33.0522255420685,31.5867861318588,32.9889150762558
"336",26.7,40.46630031,68.35294118,76.29411765,"8",24.8718062925339,24.6725604343414,25.6087096834183
"337",27.9,37.11179546,66.6,77.6,"9",23.4703121709824,21.6321372556686,25.3116159057617
"338",22.8,31.70622223,63.93333333,78.82222222,"10",21.0663949179649,18.6876686286926,19.5157440781593
"339",13.9,20.72733334,56.57777778,80.6,"11",18.5816883182526,16.9692805337906,16.5856819868088
"340",13.2,12.52933333,47.35555556,83.6,"12",11.900970518589,11.1151004970074,11.5624085986614
"341",11.9,8.909589286,43.925,84.725,"13",8.61833915352821,8.71629357814789,9.44784738659859
"342",10.2,6.37275,41.90625,86,"14",6.75533172960393,4.76126227260102,6.61552126949653
"343",13.7,8.784722222,42.125,85.35,"15",12.2147952461243,10.9360139513016,12.1467066669464
"344",11.9,8.958857143,45.71428571,83.57142857,"16",8.35011202633381,8.91847925245762,10.1950674760342
"345",18.3,15.58640476,46.28571429,82.37142857,"17",16.9613286137581,17.0890577554703,17.3471603679657
"346",21,17.02494643,50.625,80.625,"18",16.6191918849945,17.9272872829437,18.4657171964645
"347",14.5,17.73135773,54.55882353,78.91176471,"19",16.9856049013138,17.2302583408356,16.5407510375977
"348",23.8,23.80470966,57.23529412,78.47058824,"20",19.8351806473732,19.1837238264084,20.0161187624931
"349",22.5,22.60033333,59.27777778,78.02777778,"21",18.1461045122147,18.5054789352417,18.481134185791
"350",20.5,23.57234015,60.56756757,77.45945946,"22",18.216908967495,17.5225267791748,18.3871840238571
"351",19.2,22.80002381,62.69047619,76.66666667,"23",16.4220160746574,16.3440829610825,16.8195285010338
"352",14.5,16.33017073,63.42857143,76.05714286,"0",13.7821368384361,13.9780142831802,13.6654544854164
"353",10.3,11.5499008,64.02777778,75.52777778,"1",10.1418753051758,9.99316012084484,9.82769375920296
"354",9.3,13.18570205,67.21621622,74.89189189,"2",10.684060857296,10.5090914773941,10.5021557438374
"355",17.3,19.61540476,68.85714286,74.8,"3",14.6431198501587,13.6359029471874,14.3534596371651
"356",15.6,18.29699662,68.91891892,74.91891892,"4",13.4939488387108,13.8151361274719,13.9799642682075
"357",23.1,25.40914439,69.02941176,74.5,"5",16.8129385375977,16.9907324695587,17.9313705205917
"358",24.5,32.26025794,70.36111111,74,"6",20.3621353006363,20.3105438947678,20.7597818231583
"359",27.9,38.08267733,68.45,75.15,"7",25.9992370939255,23.9768522119522,25.4870416307449
"360",18.5,24.19889113,61.84375,78.09375,"8",15.2261642408371,14.7952721333504,15.1442984890938
"361",20.4,16.90202067,51.93023256,82.74418605,"9",12.3172227454185,12.5306144189835,13.9596742880344
"362",23.3,17.28488889,46.51111111,85.62222222,"10",14.0628537583351,13.2938929104805,14.4512423920631
"363",23.6,18.597,41.75555556,88.28888889,"11",15.3201625370979,15.3088321638107,16.0639478826523
"364",23.2,16.928,38.15555556,90.06666667,"12",15.6877002358437,14.014823384285,15.3942715096474
"365",17.3,13.79550325,38.5952381,89.97619048,"13",13.0853790020943,13.4310381531715,13.6732557487488
"366",20.5,14.20425,37.97058824,90,"14",13.4806078124046,13.8703023469448,14.727304558754
"367",24.8,15.56783876,37.5,89.75,"15",17.588280916214,15.5842339706421,17.3809530591965
"368",21.4,13.28316667,36.33333333,89.15151515,"16",14.7812512230873,14.9131137037277,15.5373427438736
"369",22.2,18.27574695,49.85,84.8,"17",19.0958089709282,18.7769018554688,19.1126399540901
"370",25.7,26.17673203,57.83333333,81.77777778,"18",23.767189142704,22.5364525365829,23.2903151488304
"371",21.5,23.40680837,55.55263158,80.76315789,"19",20.7557778024673,19.7452135920525,20.1861259388924
"372",21.8,22.01474359,55.8974359,79.58974359,"20",20.2847877907753,19.9622233438492,19.9802311015129
"373",23.8,24.06440192,56.97368421,79,"21",18.7600747799873,18.8727379512787,19.7992125606537
"374",21,24.33303846,59.9,78.06666667,"22",19.1968655157089,18.3822532868385,19.0877529907227
"375",13.2,19.14924328,62.71794872,77,"23",14.2750945734978,14.1198788118362,14.0172473049164
"376",13.7,17.535,64.11111111,76.08333333,"0",13.769578127861,13.9374186587334,13.6335106492043
"377",13.5,17.01556819,64.90909091,76,"1",13.3670116591454,14.1603896903992,13.3059444117546
"378",16.1,18.544,65.2,75.64444444,"2",14.231370279789,14.3650094556808,13.5617511558533
"379",16.1,17.54028067,65.72972973,74.97297297,"3",13.1800097537041,12.3041546678543,13.4588565421104
"380",13.1,18.66677034,66.86842105,74,"4",13.261620054245,13.6043714141846,13.6147212171555
"381",15.5,27.04004293,68.22222222,74.57777778,"5",17.4804725122452,17.4931282663345,17.3487010860443
"382",19.8,33.03466667,68.8,74.46666667,"6",20.4535950279236,20.9797811174393,20.9049008464813
"383",18.9,32.24575,67.7,75,"7",20.3336796593666,21.0478043603897,20.4063076090813
"384",15.8,30.7866656,64.89473684,76.13157895,"8",18.2526233816147,18.2192463994026,18.1077286529541
"385",21.1,28.71952381,59.2,78.975,"9",18.1842707943916,16.9846355605125,18.153774664402
"386",22,22.51604735,52.47058824,81.97058824,"10",16.1580395293236,15.3716047787666,16.0674151277542
"387",19.8,22.77842986,50.64864865,82.97297297,"11",19.298001036644,15.8830593204498,16.5320143508911
"388",26.4,21.40636466,46.07894737,85.57894737,"12",19.8723399591446,17.1852722787857,18.5530781030655
"389",15.8,17.14325,42.725,87.625,"13",17.1757930064201,17.0109868383408,17.1138711690903
"390",13.4,15.90466667,46.55555556,86.35555556,"14",14.267669532299,14.8495628285408,14.9765034413338
"391",25.9,18.00866667,42.91111111,87.93333333,"15",18.6239823412895,17.6321250534058,18.6201354217529
"392",12.1,19.22922222,56.46666667,82.82222222,"16",15.1984982132912,16.8536624264717,15.1913498044014
"393",20.1,18.37855556,60.46666667,80.08888889,"17",17.3426108908653,16.0869014954567,16.7076550722122
"394",15.3,20.5074673,65.15625,78,"18",14.7335443949699,15.6654664349556,16.0946402442455
"395",23.4,28.37449147,64.5,78.10526316,"19",23.4509833574295,22.4158674025536,22.5855060434341
"396",19.1,28.37563514,64.13513514,79,"20",23.0124045991898,22.3696719312668,22.3412008476257
"397",27.1,29.05007143,63.85714286,78.54285714,"21",21.251383869648,21.3694744515419,21.9761048078537
"398",26.6,30.98312903,61.87096774,77.96774194,"22",21.6326461267471,20.4892974495888,21.5109837222099
"399",20.3,21.60190597,56.58408409,80.28378379,"23",18.2855992913246,18.1095050883293,18.3138025355339
"400",16.3,17.59187984,56.6627907,79.9883721,"0",15.3306650805473,15.0475009393692,15.3459030795097
"401",15.7,16.43571994,57.64864865,79.5,"1",15.5740358829498,15.7347469258308,15.5356045436859
"402",17.9,16.77433334,58.06666667,79.5,"2",15.5742779874802,14.0245897650719,14.7478197431564
"403",20.8,17.13666667,58.61111111,79.5,"3",15.4712043070793,13.9493563938141,14.9140270805359
"404",15.1,18.35305556,59.18888889,79.5,"4",14.8167673206329,14.7093462836742,14.6566257309914
"405",21.8,20.74566667,59.93333334,79.22222222,"5",15.3544810605049,15.1337249326706,16.1971463108063
"406",23.4,23.68331304,60.05555556,79.01724138,"6",16.9730932366848,15.3892177700996,18.3848674225807
"407",31.1,29.13168056,60.62222223,79.5,"7",21.6803123474121,16.9876974606514,19.5877185702324
"408",26.3,27.7962587,59.82538803,79.80404656,"8",17.9678982043266,15.1330967521667,17.4960100924969
"409",17.1,22.49403409,55.56313131,81.93055556,"9",15.915882871151,15.8486088061333,15.9471313977242
"410",20,19.30153006,54.66023823,82.96341464,"10",15.1712230491638,14.1692740488052,14.6010315132141
"411",18.9,14.66619612,51.22214854,82.97612732,"11",12.4317069613934,12.1493522512913,13.6812948048115
"412",20.4,16.31403027,49.44107143,84.03392857,"12",15.7648690390587,14.4661736297607,14.9049996733665
"413",22.6,17.9854191,49.19436091,84.31541354,"13",17.4088604950905,17.1939709806442,16.8766080880165
"414",24,17.34618232,46.93421053,85.69736842,"14",16.0668819260597,15.7341709804535,16.6603634262085
"415",20.1,16.34750297,45.82954546,85.43181818,"15",17.8631882882118,16.9959686851501,17.4020346498489
"416",14.2,16.86235539,46.51162791,84.97674419,"16",18.1790291523933,19.1856871652603,18.147615032196
"417",24.2,17.78773665,47.05555556,84.5,"17",19.1994508600235,19.1062734556198,19.1709266448021
"418",20.7,17.37908196,51.66666667,82.80769231,"18",17.8130570888519,17.7528234195709,18.6475070667267
"419",22,17.79451664,51.39426878,81.79545455,"19",18.6081669282913,17.2716593956947,18.6646659708023
"420",22.3,15.00748077,52.93333334,80.96666667,"20",14.4855989980698,13.453936766386,15.0401952552795
"421",19.1,17.00077778,57.03333334,79.075,"21",15.8840252375603,15.6494638991356,16.232714445591
"422",18.2,14.30997349,55.70050506,80.06136364,"22",14.1584898519516,11.5933887434006,13.7482043766975
"423",17.4,19.05077778,61.4,77,"23",14.409507651329,13.3866063809395,14.2389197850227
"424",12.9,16.03022223,62.33333333,76.44444444,"0",12.3248799037933,12.7238008010387,12.6805188846588
"425",15.9,15.65211112,63.4,75.68888889,"1",11.4579790246487,12.2670447683334,12.9035100150108
"426",16.1,15.54,64.82222222,75,"2",11.7470674455166,11.6941286587715,12.5008545148373
"427",15.2,18.00477778,65.46666667,75,"3",13.8590888595581,12.8914912366867,13.3618082356453
"428",16.3,19.91422222,66.13333333,74.46666667,"4",14.823814804554,14.0221151375771,14.2465232825279
"429",18.4,24.43544445,66.97777778,74,"5",16.1619654273987,16.2505671525002,17.0570789861679
"430",21.6,31.25444445,66.62222222,74.37777778,"6",20.2582510137558,19.4683521723747,19.8252113056183
"431",27.5,42.56477778,65.04444444,75.37777778,"7",26.5465922498703,25.321170091629,25.6397111654282
"432",24.2,33.19833334,61.51111111,77.02222222,"8",18.8316042041779,18.1162752938271,18.6099952960014
"433",13.6,22.26877778,56.88888889,79.35555556,"9",15.3677755653858,15.2313504421711,15.1714316725731
"434",18,20.01655556,51.71111111,81.86666667,"10",15.2363859724998,14.519508330822,14.9146399760246
"435",21.3,25.74877778,48.15555556,83.86666667,"11",20.22749792099,17.7955110788345,18.6904155755043
"436",21.1,21.85644445,46.44444444,84.57777778,"12",19.6543114161491,17.4019039797783,18.5290852761269
"437",14.8,15.72855556,43.35555556,86.4,"13",14.3466994786263,14.526248755455,14.987975525856
"438",14.1,12.95055556,41.37777778,87.64444444,"14",13.3664650201797,13.3357277584076,13.4078414845467
"439",15.6,12.82311111,41.31111111,87.97777778,"15",14.9372270441055,15.2611624383926,15.1673462581635
"440",17.4,14.67602273,42.97727273,86.29545455,"16",14.6292015552521,14.5340763497353,15.0904606699944
"441",15.2,14.876,46.66666667,83.71111111,"17",15.0392251491547,15.2791790008545,15.5473003935814
"442",22.1,21.989,48.97777778,82.08888889,"18",22.5146318125725,20.6794363355637,20.9392667818069
"443",24.9,25.68044445,51.22222222,81,"19",22.5419742155075,20.9921983361244,22.2715731430054
"444",30.8,32.36953283,51.75555556,80.11111111,"20",26.3019943141937,25.8658564186096,27.0094282627106
"445",20.7,27.09655556,53.91111111,79.17777778,"21",21.6730182290077,20.7862878918648,20.903699388504
"446",23.6,27.60034091,56.77272727,77.77272727,"22",20.934508023262,20.3375180792809,21.2827789878845
"447",23.2,29.77288889,60.55555556,76.91111111,"23",18.5799629616737,19.1012917685509,19.8431553220749
"448",19.3,23.93244445,62.11111111,76,"0",17.171737678051,16.7202238535881,17.0115317153931
"449",15.5,22.97044444,62.84444444,76,"1",14.1968670630455,14.476306374073,14.3701355576515
"450",15.6,23.81055556,64.17777778,75.37777778,"2",14.8699701929092,14.4887171339989,14.7267111992836
"451",15.1,23.87411111,65.17777778,74.8,"3",14.421631500721,14.4038950753212,14.5274773335457
"452",16.7,26.45533333,66.73333333,74,"4",15.658329590559,15.2021357929707,15.6507809579372
"453",24.9,35.793,68.06666667,74,"5",20.8060258054733,20.2807357621193,21.5199936413765
"454",28.8,42.55444445,69,74,"6",27.0374587535858,25.2866752767563,26.3169750022888
"455",31.9,46.72322222,67.53333333,74.62222222,"7",31.1138551855087,30.8099464607239,31.0465367555618
"456",36.8,51.81355556,62.71111111,77.28888889,"8",36.1772734832764,37.3114062404633,36.2646469926834
"457",24,30.75148738,53.18181818,81.79545455,"9",18.1163965630531,17.4117748951912,18.4741249704361
"458",19.8,17.704,45.4,84.97777778,"10",14.0933384585381,13.2956163740158,14.3932811069489
