"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_dl","cvpreds","h2o_dl_m"
"277",24.6,30.221,65.44444444,77,"21",22.3225814734212,18.6320865903288,19.2417605176803
"278",22.3,26.74755556,63.88888889,76.97777778,"22",18.0211861603505,17.3352945332724,18.5307069489617
"279",15.9,16.789,62.62222222,76.08888889,"23",11.8746263500763,11.4555197018312,14.5135165811488
"280",16.6,17.16788889,64.28888889,75.51111111,"0",10.4943230463925,11.4901658583754,14.0313010157064
"281",15.5,14.95244445,65.91111111,75.04444444,"1",6.44547445256761,10.7625862974328,12.8663438864573
"282",16.4,22.91777778,67.4,74.71111111,"2",12.9269693678088,14.345999451767,15.5552202140877
"283",15,21.86811111,68.06666667,74.24444444,"3",11.1702677233928,13.7563242105584,15.2143874145771
"284",18.8,30.25788889,69.15555556,74,"4",17.0606384815698,18.248250282172,17.9940469000455
"285",20.1,27.825,70,74,"5",15.7652726210054,16.7869456986688,17.324426682488
"286",22.4,35.88288889,69.82222222,74.06666667,"6",19.6197691323248,19.2392608488774,19.2142016447072
"287",28.8,46.20388889,67.64444444,75.24444444,"7",24.6701438617144,22.0357198639814,23.4956574821399
"288",23.8,37.72945652,62.82608696,77.32608696,"8",19.3013551229606,19.0189315952175,19.277829310284
"289",19.7,28.59144445,57.33333333,80.22222222,"9",14.3452876532688,17.3790872516827,16.5331749149542
"290",18.4,23.76977778,50.51111111,84.17777778,"10",11.62160981094,15.763808303006,16.8054633429077
"291",16.9,18.52677778,44.37777778,87.97777778,"11",11.1202182685235,14.652614325891,16.2380195415995
"292",21.3,19.44388889,40.02222222,91.06666667,"12",13.9054203087388,13.5175844805695,16.7412167246698
"293",18.1,17.55633333,37.82222222,92.66666667,"13",13.432991368383,15.6112500418252,16.2220473986163
"294",19.1,17.541,35.22222222,94.86666667,"14",13.2760279856457,14.2578492631402,16.5444837406995
"295",18.4,16.21666667,33.22222222,96.13333333,"15",13.7358670963719,13.6949460909808,16.6094275888145
"296",24.8,20.29011111,34.84444444,94.22222222,"16",18.208328838052,17.3489405672447,18.3809153204845
"297",25.4,21.65444444,38.82222222,91.04444444,"17",18.5557810957816,19.5737148816897,19.6963669529702
"298",25.3,25.39988889,46.28888889,86.91111111,"18",21.0082529046982,19.7798256090564,20.1508167759303
"299",26.3,27.599,52.8,84.06666667,"19",23.2562529706968,19.9622260046088,20.0371736405268
"300",24.9,27.13555556,54.35555556,83.62222222,"20",21.4091330553064,19.4477450818743,20.022586350065
"301",24.2,25.20044445,56,82.64444444,"21",20.0709840245629,19.8599302146757,18.3203601472696
"302",24.2,29.69577778,58,81.46666667,"22",20.591160940719,20.8438149632536,19.8819642534324
"303",15.2,15.74566667,58.15555556,80.31111111,"23",11.5447590771828,12.4656374236877,14.584120407068
"304",10.6,12.964,59.33333333,80,"0",8.90343681235451,6.86195032256852,12.3236581082991
"305",14.4,16.36288889,61.95555556,80,"1",8.22157232691184,12.4449315987792,14.0915407638023
"306",8.6,12.95866667,63.02222222,79.04444444,"2",6.54648030941784,12.1911568054018,11.2645176208657
"307",16.5,17.63355556,64.37777778,78.31111111,"3",9.45344145873355,11.1374294038034,14.0011438762135
"308",17.8,19.72255556,64.95555556,77.91111111,"4",12.1461523539109,14.2417626413845,15.3333786815354
"309",18.5,19.71611111,65.31111111,77.04444444,"5",11.921727940401,11.5764771907146,15.5229750211561
"310",21.7,26.06866667,64.8,77,"6",15.2036609886728,17.4073001499071,16.8442522265275
"311",20.9,27.11844445,64.13333333,77.42222222,"7",14.5323540436753,16.3867517204153,16.9907134495727
"312",12.6,21.65566667,60.2,79.55555556,"8",11.680034964827,14.9007445709063,14.7306935082178
"313",14.9,17.57455556,55.53333333,82.08888889,"9",7.38140688951279,11.635590149799,12.624164551554
"314",14.5,15.03255556,51.2,84.44444444,"10",5.34414692160762,12.5817935397182,12.3277208310217
"315",12.7,14.37811111,46.91111111,87.2,"11",8.37870622980543,12.9894751970858,13.6468234124671
"316",15.7,14.93755556,42,90.22222222,"12",10.6602062704085,13.526372805605,14.0143855511887
"317",17.9,16.43181818,42.06818182,90.13636364,"13",12.3378525014344,13.8381171085863,15.3112663087476
"318",17.3,14.73844445,42.42222222,89.84444444,"14",10.4999402001221,10.9949109623747,15.2007260926811
"319",18.9,12.63711111,38.95555556,91.97777778,"15",10.7387653547968,14.1861591459245,15.0080366776438
"320",22.8,15.78288889,38.17777778,92.15555556,"16",15.1649607235306,16.2547586525544,16.6949886201099
"321",19,15.13064785,45.97619048,87.33333333,"17",13.5864841908986,15.9363808232352,17.4764651972218
"322",28.1,28.16855556,53.06666667,84.2,"18",22.3527630129563,21.0917258950656,20.4587578558906
"323",10.6,17.16855556,67.11111111,79.42222222,"19",14.3449355982912,14.3743397468456,15.575070289109
"324",20,22.91522222,70.51111111,78,"20",14.6148934748715,16.2812333959132,16.9703729248355
"325",16.2,19.47355556,69.55555556,78.13333333,"21",15.8990876234378,15.5020675588049,15.4007967857168
"326",22.9,20.40977778,69.66666667,77.88888889,"22",13.7406661580402,14.5754868847446,16.5884148535758
"327",22.4,26.52577778,70.88888889,77.48888889,"23",15.7789503609941,16.3808207800509,16.9751404719479
"328",22.3,27.22755556,69.44444444,77.35555556,"0",15.6588855027058,16.3498084749287,16.8927814098858
"329",20.9,27.47184596,67.88636364,77,"1",14.527417580773,16.27410354745,16.5075508310407
"330",21.1,26.78171875,68.40625,76.34375,"2",15.11480881878,15.6107883409016,16.5720728437592
"331",21.8,29.14890244,69.51219512,75.85365854,"3",15.1066592844522,16.2589450518348,16.6458896480388
"332",20.4,33.77306442,70.30769231,75.20512821,"4",18.464712635985,17.4061149255713,18.707232123416
"333",26,41.2842829,70.97368421,75,"5",21.935905414392,20.6324732971689,19.4660559618837
"334",35.8,65.18096459,70.46511628,75,"6",33.0640911587802,32.5252423625275,30.1734099315973
"335",38.9,67.91461905,69.57575758,75.96969697,"7",34.1493179096791,32.7644313089348,30.836066779469
"336",26.7,48.92467493,68.35294118,76.29411765,"8",23.1236132232057,18.8021817348731,20.8612044882315
"337",27.9,42.68836364,66.6,77.6,"9",20.6375729260918,18.7719397274804,17.546660758614
"338",22.8,33.56466667,63.93333333,78.82222222,"10",16.3508995750205,16.7369298445128,17.569048792369
"339",13.9,20.87411111,56.57777778,80.6,"11",10.8666213852311,14.4283681113348,15.4668470596849
"340",13.2,12.53255556,47.35555556,83.6,"12",7.09639222023388,11.3828045217325,11.9000555207827
"341",11.9,8.909589286,43.925,84.725,"13",6.18694852797045,9.32645405150636,10.8337463324053
"342",10.2,6.37275,41.90625,86,"14",4.35753028137996,8.68975683015132,10.3859238154363
"343",13.7,8.784722222,42.125,85.35,"15",6.66128686509001,11.3496379409434,12.6820228625539
"344",11.9,8.958857143,45.71428571,83.57142857,"16",7.9195799981369,12.0491583880678,12.3840142272302
"345",18.3,15.59757143,46.28571429,82.37142857,"17",12.772967502854,16.3610657073772,17.4568431274148
"346",21,17.02677976,50.625,80.625,"18",13.6622937368343,15.2058981679601,17.1397586562266
"347",14.5,17.73349521,54.55882353,78.91176471,"19",15.4141778594373,15.6211090906038,16.7541592328167
"348",23.8,24.04888764,57.23529412,78.47058824,"20",18.01584355118,16.3730094190745,18.2331225692456
"349",22.5,22.66591667,59.27777778,78.02777778,"21",18.2880503038776,16.6028976960339,17.1053777439909
"350",20.5,23.67752143,60.56756757,77.45945946,"22",16.355428612265,16.746163578207,17.9736747335335
"351",19.2,22.88822222,62.69047619,76.66666667,"23",15.382291241818,13.7328817848565,16.5664564352177
"352",14.5,16.33694774,63.42857143,76.05714286,"0",10.111017880625,11.2910789442954,13.6942249818371
"353",10.3,11.5499008,64.02777778,75.52777778,"1",4.08042270324716,4.93277809509243,11.0541793423924
"354",9.3,13.18570205,67.21621622,74.89189189,"2",6.72802213597019,10.0405400141859,10.8627602904192
"355",17.3,19.67585715,68.85714286,74.8,"3",10.0076310086044,12.7304264258747,14.4277250833233
"356",15.6,18.29837162,68.91891892,74.91891892,"4",10.7786076496562,15.0865735171654,14.1606931674612
"357",23.1,25.57536096,69.02941176,74.5,"5",14.7134271075948,16.1683629206546,16.9562917742352
"358",24.5,34.71603175,70.36111111,74,"6",19.0136694152953,19.4250933763713,18.7209888029385
"359",27.9,44.41367733,68.45,75.15,"7",23.6150480472483,21.580630815785,22.1808389660791
"360",18.5,24.8021371,61.84375,78.09375,"8",13.1101777919635,16.012214765791,15.6304004419979
"361",20.4,16.90202067,51.93023256,82.74418605,"9",7.01731648619401,11.1281639109413,12.6539147532796
"362",23.3,17.28488889,46.51111111,85.62222222,"10",7.32742418673188,11.5408192757669,14.34932658891
"363",23.6,18.59988889,41.75555556,88.28888889,"11",11.2328952113769,14.9091432836498,16.5664542982497
"364",23.2,16.97622223,38.15555556,90.06666667,"12",11.9078691690901,14.9303024151828,15.5813330196352
"365",17.3,13.79550325,38.5952381,89.97619048,"13",10.3589080426428,14.2197657957369,14.2500668902444
"366",20.5,14.25361765,37.97058824,90,"14",10.1655325102518,14.148793984677,15.3223406950302
"367",24.8,15.58450881,37.5,89.75,"15",12.0651451104859,16.242868205404,16.8130711013013
"368",21.4,13.28316667,36.33333333,89.15151515,"16",12.6417667565535,14.1742570401122,15.643522543599
"369",22.2,18.27879573,49.85,84.8,"17",15.0656728833646,16.7359373103989,18.0999883448214
"370",25.7,26.62878268,57.83333333,81.77777778,"18",20.4179357183926,20.0735752028714,19.5588148631807
"371",21.5,23.42231781,55.55263158,80.76315789,"19",19.7283179918431,17.9025632601862,18.4503951849947
"372",21.8,22.04101001,55.8974359,79.58974359,"20",17.1523174151231,18.2001333359499,17.87283149196
"373",23.8,24.21711125,56.97368421,79,"21",19.3155684155068,17.9713070932951,17.7034862550556
"374",21,24.4205,59.9,78.06666667,"22",16.931588574892,16.5555672805355,18.2128215771064
"375",13.2,19.15025016,62.71794872,77,"23",13.2593263751484,13.6187008567329,15.5297307765458
"376",13.7,17.535,64.11111111,76.08333333,"0",10.8223732887728,11.4945041856098,14.2636749479082
"377",13.5,17.02125,64.90909091,76,"1",7.98654051067903,12.7132078131394,14.0065297841132
"378",16.1,18.544,65.2,75.64444444,"2",10.1622143545829,15.0492636158712,14.1627580611717
"379",16.1,17.54028067,65.72972973,74.97297297,"3",8.78255295192147,12.6069238393613,13.6981391737923
"380",13.1,18.66677034,66.86842105,74,"4",11.0079580408831,13.6975360409136,14.4936287687141
"381",15.5,27.45366162,68.22222222,74.57777778,"5",15.9230365823825,18.3202124241553,17.4009645463943
"382",19.8,35.59066667,68.8,74.46666667,"6",19.6034572387611,19.9212829163906,19.1403867732861
"383",18.9,34.357875,67.7,75,"7",18.3231966964041,18.9597121932698,18.9011910665554
"384",15.8,32.09514442,64.89473684,76.13157895,"8",16.2833717686135,17.4015777112197,17.3478488855421
"385",21.1,30.17803572,59.2,78.975,"9",15.0104620199457,16.8258893652467,16.8949104927593
"386",22,22.52821736,52.47058824,81.97058824,"10",10.2094516201717,14.6406857118414,16.1282649524158
"387",19.8,22.79028958,50.64864865,82.97297297,"11",12.6289419689721,16.9972577802934,16.6269487375329
"388",26.4,21.4121767,46.07894737,85.57894737,"12",13.6372288502385,15.9367793498933,16.9974632292836
"389",15.8,17.14725,42.725,87.625,"13",12.277320508739,14.1441781607743,15.5719027277846
"390",13.4,15.90466667,46.55555556,86.35555556,"14",10.4546482205534,13.7625281762352,15.4965502565289
"391",25.9,18.05022222,42.91111111,87.93333333,"15",13.3894433345268,15.1143640133688,17.4253049992411
"392",12.1,19.22922222,56.46666667,82.82222222,"16",14.079453482833,16.1619545957856,16.3515133908938
"393",20.1,18.37855556,60.46666667,80.08888889,"17",13.3173640197503,16.1740421180526,16.8454062696438
"394",15.3,20.51098111,65.15625,78,"18",14.9869652347165,16.1001248212553,17.1005686680554
"395",23.4,28.83375178,64.5,78.10526316,"19",21.5580587477695,19.3333584589695,19.3940122713969
"396",19.1,29.00698987,64.13513514,79,"20",19.3495214059802,18.2478201838725,19.0347255650692
"397",27.1,29.73185715,63.85714286,78.54285714,"21",22.078738107188,18.0161386230983,19.2164500308778
"398",26.6,32.62482258,61.87096774,77.96774194,"22",21.6258517230123,20.2725557487972,20.4803262571092
"399",20.3,21.6817759,56.58408409,80.28378379,"23",15.2778351634176,15.6617400211775,16.9153263046797
"400",16.3,17.59350775,56.6627907,79.9883721,"0",12.1168585126401,13.2706713477825,15.186384319223
"401",15.7,16.4475252,57.64864865,79.5,"1",8.22535673321991,11.7985324188572,14.4933452764686
"402",17.9,16.7815,58.06666667,79.5,"2",8.96589699026932,11.54652859782,14.0417271041806
"403",20.8,17.14644445,58.61111111,79.5,"3",9.24297458824233,11.6504667490511,14.2479593637818
"404",15.1,18.37905556,59.18888889,79.5,"4",11.8390435843845,11.223515743451,15.3073715192785
"405",21.8,21.10322222,59.93333334,79.22222222,"5",13.8208408343861,13.8491124461043,16.5898635937874
"406",23.4,25.80893535,60.05555556,79.01724138,"6",15.483941067303,17.4772365615938,17.2697446489046
"407",31.1,34.42934722,60.62222223,79.5,"7",20.105965958091,18.7106079013727,19.3291770133376
"408",26.3,30.87995269,59.82538803,79.80404656,"8",16.5724673291809,15.7426616101787,17.399143992731
"409",17.1,22.61757576,55.56313131,81.93055556,"9",10.8007083864504,11.3196854427875,15.0722506830593
"410",20,19.30977169,54.66023823,82.96341464,"10",8.0203069656478,13.6659053899247,14.5065349117166
"411",18.9,14.66773459,51.22214854,82.97612732,"11",7.87862527410323,7.87343246486555,13.2833065261122
"412",20.4,16.31553027,49.44107143,84.03392857,"12",9.83983842947145,13.6353143923429,14.0464432513871
"413",22.6,17.99552625,49.19436091,84.31541354,"13",12.3344046745319,14.3224735263833,15.1657503707867
"414",24,17.35168778,46.93421053,85.69736842,"14",11.2019732295327,14.9754640316875,16.1643199550147
"415",20.1,16.3484887,45.82954546,85.43181818,"15",11.6967937992571,12.8988623998454,16.3848656656644
"416",14.2,16.94751138,46.51162791,84.97674419,"16",13.7919298392863,15.5231411469642,16.6245023093874
"417",24.2,17.78912447,47.05555556,84.5,"17",14.7511612880497,18.0469325957956,18.1731123554794
"418",20.7,17.38095436,51.66666667,82.80769231,"18",14.5872308466092,15.6677964053896,17.3767989123077
"419",22,17.80629079,51.39426878,81.79545455,"19",16.0179434641922,16.1763143306741,17.1909384725103
"420",22.3,15.02559188,52.93333334,80.96666667,"20",12.9176911933203,13.8467285491951,15.1817145262315
"421",19.1,17.16322222,57.03333334,79.075,"21",14.6903428354917,12.8486441647403,15.5036564265686
"422",18.2,14.3175846,55.70050506,80.06136364,"22",10.223646197574,9.88699385981689,14.9346882228044
"423",17.4,19.05077778,61.4,77,"23",13.2835136777932,14.4837270756604,15.5922002722804
"424",12.9,16.03044445,62.33333333,76.44444444,"0",10.0397984849081,8.67326852288998,13.6444106315145
"425",15.9,15.65211112,63.4,75.68888889,"1",6.9738565247006,10.4545035951449,13.4575457019101
"426",16.1,15.54,64.82222222,75,"2",8.16100976836882,9.9046734523946,12.5220956476624
"427",15.2,18.02755556,65.46666667,75,"3",9.07312264152949,14.0965701834559,13.948649417632
"428",16.3,19.92155556,66.13333333,74.46666667,"4",11.8263970523758,14.4708334732741,15.1632618516003
"429",18.4,24.50344445,66.97777778,74,"5",14.4081645101337,13.9390042756159,16.8341172930985
"430",21.6,33.678,66.62222222,74.37777778,"6",18.9346769109327,19.2348803952016,18.314620952364
"431",27.5,53.17722223,65.04444444,75.37777778,"7",28.5083368950716,26.2687550450034,27.5455967905312
"432",24.2,36.75777778,61.51111111,77.02222222,"8",19.0847134555948,20.9489551433759,19.2409490380412
"433",13.6,22.29611111,56.88888889,79.35555556,"9",10.0245529696435,15.0426313298722,14.7311129842936
"434",18,20.02833333,51.71111111,81.86666667,"10",8.40435897985078,12.5014294980013,15.1859538069304
"435",21.3,26.031,48.15555556,83.86666667,"11",14.7526258132637,17.7007601478987,17.4999701592626
"436",21.1,21.98422222,46.44444444,84.57777778,"12",13.7361193361295,15.9937426431974,17.1254122979876
"437",14.8,15.98444445,43.35555556,86.4,"13",11.2766698524889,14.0711160452044,14.8972396128916
"438",14.1,12.95288889,41.37777778,87.64444444,"14",8.85774305767689,11.8668143107374,14.3937874892403
"439",15.6,12.82311111,41.31111111,87.97777778,"15",9.95590359365044,13.4170618658121,15.1225940596907
"440",17.4,14.72102273,42.97727273,86.29545455,"16",12.7860727661648,14.783294818579,16.0000494245685
"441",15.2,14.876,46.66666667,83.71111111,"17",12.5909446660709,16.3743295478272,17.2254002270904
"442",22.1,22.03866667,48.97777778,82.08888889,"18",17.5947599332145,18.1078204632076,18.8801062151432
"443",24.9,25.94133334,51.22222222,81,"19",21.8678554489285,19.7716942935847,19.3665211075862
"444",30.8,34.79137879,51.75555556,80.11111111,"20",25.9491970972685,26.1647036017055,22.7389957394631
"445",20.7,27.51211111,53.91111111,79.17777778,"21",21.4328559946701,17.6530298933751,18.7195945545654
"446",23.6,28.03409091,56.77272727,77.77272727,"22",19.4471015658996,19.4215271008678,19.0813498647867
"447",23.2,31.12988889,60.55555556,76.91111111,"23",20.0628889271012,19.7640998834067,18.5666610549591
"448",19.3,23.98244444,62.11111111,76,"0",14.8879014501574,16.0529403825512,16.6973114281266
"449",15.5,22.99722222,62.84444444,76,"1",12.0270231182886,14.3192520638073,16.0284589998353
"450",15.6,23.84755556,64.17777778,75.37777778,"2",13.5287634366134,14.4677764467407,16.0597172377537
"451",15.1,23.89311111,65.17777778,74.8,"3",12.4901563863352,14.3737560622923,15.9599371570877
"452",16.7,26.84144445,66.73333333,74,"4",15.6723135129546,16.3401009153162,17.1657441517569
"453",24.9,40.41211112,68.06666667,74,"5",22.5106755662652,20.3673313336202,20.3130208693126
"454",28.8,53.58311111,69,74,"6",27.6608471945055,26.2437422294632,26.7341385545203
"455",31.9,63.22611112,67.53333333,74.62222222,"7",32.2675524556052,29.0949794148984,29.5521897827404
"456",36.8,71.92477778,62.71111111,77.28888889,"8",35.5196858348527,33.1836012970319,34.4374622673701
"457",24,33.70261617,53.18181818,81.79545455,"9",18.2931780065152,19.53881242047,18.4617885550917
"458",19.8,17.71033334,45.4,84.97777778,"10",7.56236802258861,13.5171121978423,14.7206512136383
