"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","RF"
"449",15.5,22.97044444,62.84444444,76,"1",15.4895
"450",15.6,23.81055556,64.17777778,75.37777778,"2",15.5605
"451",15.1,23.87411111,65.17777778,74.8,"3",14.4905
"452",16.7,26.45533333,66.73333333,74,"4",14.9655
"453",24.9,35.793,68.06666667,74,"5",22.375
"454",28.8,42.55444445,69,74,"6",26.6875
"455",31.9,46.72322222,67.53333333,74.62222222,"7",31.8245
"456",36.8,51.81355556,62.71111111,77.28888889,"8",36.9755
"457",24,30.75148738,53.18181818,81.79545455,"9",19.0055
"458",19.8,17.704,45.4,84.97777778,"10",17.558
"459",17.4,16.85911111,38.84444444,89.71111111,"11",17.089
"460",16.7,19.72511111,34.15555556,92.71111111,"12",15.8305
"461",15.3,17.53777778,30.64444444,95.28888889,"13",15.0135
"462",19.5,16.338,28.6,96.8,"14",16.8895
"463",18.3,13.99988889,29.06666667,95.86666667,"15",16.8445
"464",20.8,18.92955556,31.22222222,93.71111111,"16",16.9035
"465",21.4,17.71722222,35.06666667,91.31111111,"17",18.2805
"466",26.1,24.091,42.15555556,87.04444444,"18",22.488
"467",22.5,26.01144445,47.17777778,84.26666667,"19",23.025
"468",25.5,26.00822222,48.44444444,83.33333333,"20",24.753
"469",20.4,23.33166667,51.46666667,81.6,"21",21.0385
"470",22.9,26.40166667,55.11111111,79.88888889,"22",21.879
"471",21.5,22.20031818,59.09166667,81.93333334,"23",19.4365
"472",21.1,19.645,53.33333334,81.43333334,"0",18.871
"473",18.4,18.59744445,54.74444445,80.97777778,"1",15.883
"474",18.6,19.14188889,55.67777778,80.5,"2",17.2795
"475",13.6,16.22264615,56.74285714,80.14444445,"3",14.8525
"476",19.3,16.585,57.1,80,"4",17.108
"477",19.8,22.10538889,57.76666667,79.73333334,"5",17.672
"478",24.1,28.40214268,58.26666667,79.51111111,"6",19.116
"479",26.2,33.53211111,57.16666667,80.28888889,"7",23.805
"480",25.1,29.52616667,53.95555556,81.82222222,"8",21.0575
"481",19.5,24.71116667,49.93333334,83.83333334,"9",18.415
"482",14.7,20.65104365,46.29246032,85.59603175,"10",15.3255
"483",19.1,18.26327778,44.18888889,86.37777778,"11",17.7385
"484",14.7,18.39461111,40.83333334,88.81111111,"12",16.096
"485",14.4,15.61794444,38.2,89.83333334,"13",15.3135
"486",9.8,11.84855556,36.24444445,90.85555556,"14",11.6175
"487",14.3,12.07194445,48.46666667,90.63333334,"15",14.3825
"488",17.4,11.44454041,41.41111111,89.92222222,"16",16.201
"489",16.9,11.15644445,37.78888889,88.5,"17",15.473
"490",26.1,19.05438889,40.66666667,86.81111111,"18",22.808
"491",22.8,17.32005556,43.57777778,84.7,"19",21.697
"492",20.5,16.40122222,45.55555556,83.72222222,"20",19.7805
"493",22.3,17.14223232,47.33333334,82.82222222,"21",20.938
"494",16.8,15.00340391,48.55555556,82.24444445,"22",13.028
"495",14.5,14.21277778,49.87777778,81.64444445,"23",14.4365
"496",10.5,14.02822222,52.05555556,80.83333333,"0",10.858
"497",13.5,13.52772222,53.38888889,80.43333334,"1",12.7985
"498",14.6,13.44483333,54.23333334,80.02222222,"2",13.4645
"499",12,14.20361111,56.56666667,80.01111111,"3",12.004
"500",18.8,17.15297348,57.15277778,79.98888889,"4",17.8845
"501",15.6,19.41938889,55.48888889,79.52222222,"5",16.036
"502",19.4,24.01644445,56.22222223,79.5,"6",18.805
"503",25.2,26.74880918,55.57608696,79.80434783,"7",22.443
"504",22.6,26.38053865,54.14444445,80.58888889,"8",21.0725
"505",19.6,23.92077778,51.75555556,81.65555556,"9",19.025
"506",18.9,24.30738889,48.94444445,83.62222222,"10",18.34
"507",19.2,23.58333333,46.84444445,84.85555556,"11",19.439
"508",20.9,23.30349621,46.15909091,84.93838384,"12",20.6865
"509",15.7,17.53662532,44.95555556,84.95555556,"13",18.9705
"510",18.9,15.61066667,43.5,85.81111111,"14",15.913
"511",14.3,14.88121591,43.95555556,85.44444445,"15",14.782
"512",15.7,13.98807056,43.35191638,85.46341464,"16",15.781
"513",16,15.61133333,46.47777778,84.82222222,"17",16.6375
"514",18,16.82833333,52.77777778,83.84444445,"18",16.8455
"515",20.3,17.57461111,47.35555556,82.66666667,"19",20.1265
"516",25.1,19.78027778,50.56666667,82.34444445,"20",18.2975
"517",21.8,20.58333333,53.45555556,82,"21",20.0935
"518",20.6,19.26784722,51.22222222,81.77777778,"22",19.807
"519",12.1,17.22294445,52.92222222,81.08888889,"23",14.2555
"520",13.6,15.52061111,53.16666667,80.67777778,"0",14.0075
"521",11.4,13.14591667,53.34444445,80.5,"1",11.662
"522",13.2,12.29272222,53.67777778,80.17777778,"2",12.6425
"523",13.4,11.50777778,53.92222222,80,"3",12.973
"524",11,11.5232298,55.36666667,79.75555556,"4",12.1145
"525",14.2,13.36739899,56,79.5,"5",12.2065
"526",16.3,17.08416667,57.08888889,79.5,"6",16.3645
"527",17.7,22.31116667,56.78888889,79.81111111,"7",16.859
"528",14.3,22.94488889,54.95555556,80.68888889,"8",15.493
"529",19.7,21.76605556,51.92222222,81.93333334,"9",18.723
"530",18.6,20.82655556,48.2,83.32222222,"10",17.826
"531",20.4,19.55479419,45.76666667,84.63333334,"11",18.257
"532",19.8,18.48816667,43.34444445,85.62222222,"12",19.17
"533",19.8,17.80425,40.67777778,86.92222222,"13",18.771
"534",14.8,17.03527778,40.95555556,87.47777778,"14",16.257
"535",19.4,18.49955556,42.73333333,86.56666667,"15",19.209
"536",21.4,17.56777778,41.64444445,87.03333334,"16",19.913
"537",17.6,17.5325,43.46666667,85.93333334,"17",18.7285
"538",21.6,20.19938889,45.54444445,84.26666667,"18",19.889
"539",19.4,20.29577003,46.68888889,83.35555556,"19",19.648
"540",19.6,20.56291676,49.39509044,82.6,"20",18.549
"541",18.1,20.04956765,51.44160207,81.84444445,"21",18.817
"542",24.2,22.13088889,52.24444445,81.33333334,"22",21.298
"543",18.7,21.53867424,52.45555556,81,"23",20.1445
"544",13.1,16.22289647,53.7,80.53333334,"0",14.177
"545",17.3,16.49077778,54.2,80.36666667,"1",16.089
"546",9.4,15.3525,54.95555556,80.22222222,"2",13.8355
"547",9,13.8085,55.97777778,79.93333334,"3",10.9425
"548",9.9,14.44255556,56.94444445,79.53333334,"4",11.0465
"549",14.2,15.59261238,56.56666667,79.97777778,"5",14.525
"550",14,17.187,56.46666667,80,"6",16.2985
"551",20.8,21.55594445,55.67777778,80.33333334,"7",19.4635
"552",19.4,22.25761111,54.62222222,80.9,"8",17.806
"553",16.1,19.08627778,51.77777778,82.33333334,"9",15.1395
"554",12.4,17.19733333,49,83.54444445,"10",13.0805
"555",15.8,15.14968308,47.36363637,84.39772728,"11",14.4885
"556",12.1,14.94138889,47.28888889,84.72222222,"12",12.99
"557",16,14.29533334,43.98888889,86.75555556,"13",15.502
"558",20.5,15.22123611,44.97777778,86.15555556,"14",17.386
"559",18.4,16.84672222,46.07777778,85.46666667,"15",18.5415
"560",15.3,14.26976098,46,85.35555556,"16",16.188
"561",12.9,15.42686951,47.24341085,84.72067184,"17",14.351
"562",15.2,15.20044445,48.26666667,83.67777778,"18",14.4915
"563",14.2,15.53094445,49.93333334,82.78888889,"19",15.074
"564",17.3,16.49388889,51.9,82.02222222,"20",17.821
"565",-15,26.58994152,59.1254386,80.15555556,"8",16.6305
"566",13.8,21.95962753,56.43333334,81.1,"9",14.7155
"567",19.1,21.01433333,54.15555556,82.05555556,"10",17.058
"568",14.6,16.60698232,54.4729798,82.41111111,"11",15.2355
"569",12.9,14.49628335,50.77777778,84.4,"12",13.6745
"570",10.4,12.73444445,45.33333333,86.28888889,"13",11.1185
"571",12.4,12.14242252,50.54415205,83.15906433,"14",12.3425
"572",14.8,13.01983838,55.36666667,81.66464647,"15",11.827
"573",10.5,11.34227778,56.24444445,81.18888889,"16",11.0335
"574",8.8,11.28522222,54.5,81.81111111,"17",10.4975
"575",12.1,11.46811111,54.18888889,81.31111111,"18",11.905
"576",14.6,12.39027778,54.7,80.98888889,"19",13.221
"577",14.6,11.35972222,56.64444445,80.16666667,"20",12.4765
"578",12.5,10.5432096,57.15555556,79.81035354,"21",11.802
"579",13.6,10.09366667,57.4,79.04444445,"22",12.3655
"580",8.5,9.725222223,66.53333333,75,"23",9.64849999999999
"581",6.9,10.03366667,68.13333333,74.31111111,"0",7.94199999999999
"582",7,9.239777778,68.08888889,74,"1",7.845
"583",6.9,8.937555556,68.64444444,73.97777778,"2",7.973
"584",10,7.913871212,70.84090909,73.34090909,"3",7.4745
"585",6.6,9.537111111,71.77777778,73,"4",6.811
"586",14.6,13.96388889,71.2,73,"5",12.719
"587",13.9,18.82866667,70.91111111,73.66666667,"6",13.106
"588",21.3,33.80866667,72.44444444,73.8,"7",20.2545
"589",24.1,35.51366667,69.44444444,75.57777778,"8",24.4635
"590",8.1,15.41188889,65.04444444,77.42222222,"9",9.1895
"591",4.6,7.331777778,59.75555556,79.17777778,"10",4.95
"592",5.2,7.033888889,56.26666667,80.71111111,"11",5.051
"593",6.2,8.714888889,49.93333333,84.17777778,"12",7.366
"594",14.1,10.912,50.48888889,83.97777778,"13",11.311
"595",7.8,9.502333334,59.53333333,79.44444444,"14",8.758
"596",7.7,10.15622222,61.04444444,79.24444444,"15",8.88800000000001
"597",11.9,11.27233334,56.04444444,80.42222222,"16",11.653
"598",21.3,16.61111112,56.15555556,79.82222222,"17",18.616
"599",18.8,21.72051516,60.56818182,77.77272727,"18",18.06
"600",19,20.25666667,62.57777778,76.93333333,"19",17.516
"601",15.6,16.15055556,67.24444444,76,"20",14.189
"602",12.7,15.27577778,70.48888889,75.06666667,"21",12.178
"603",12.4,14.73188889,72.62222222,74.33333333,"22",11.608
"604",10.5,13.27584091,72.02222222,74,"23",10.248
"605",10.6,17.53822222,71.6,74,"0",11.7895
"606",8.4,9.992888891,73.42222222,73.73333333,"1",7.84949999999999
"607",7.4,10.03444444,74,73.04444444,"2",7.10949999999999
"608",5.5,8.590777778,73.86666667,73,"3",6.841
"609",5.5,7.402111111,72.97777778,73.13333333,"4",4.52
"610",11.4,12.61333333,71.57777778,73.95555556,"5",10.8115
"611",17.5,24.63423485,72.38636364,74,"6",18.659
"612",22,33.28366667,71.62222222,74.77777778,"7",20.5705
"613",16.9,33.80522222,73.11111111,75,"8",24.1365
"614",23.2,34.53011111,73.57777778,75.11111111,"9",23.9715
"615",16.7,22.00055556,71,76.4,"10",13.221
"616",16.3,16.33437627,65.75,78.36363636,"11",13.404
"617",10.2,12.87433334,63.33333333,79.73333333,"12",10.014
"618",9,8.64,59.04444444,81.08888889,"13",7.949
"619",8.2,7.999111111,58.02222222,81.28888889,"14",7.515
"620",11,8.136,58.2,80.66666667,"15",8.3895
"621",7.5,9.896888889,59.42222222,80.22222222,"16",8.259
"622",10.6,9.259666667,58.28888889,79.75555556,"17",10.6285
"623",15,14.07866667,61.15555556,78.53333333,"18",14.225
"624",12.5,14.42777778,63.8,77.62222222,"19",12.465
"625",15.9,16.84933333,68.86666667,75.71111111,"20",15.127
"626",17,17.15538637,71.72727273,75,"21",15.933
"627",13.2,14.70911112,72.44444444,75,"22",12.1885
"628",11.9,10.05533333,72.13333333,74.86666667,"23",9.79949999999999
"629",7.4,8.046333333,72,74.86666667,"0",6.99799999999999
"630",10.4,8.788139535,72,74.34883721,"1",9.517
"631",9.3,8.542555556,71.53333333,74.24444444,"2",7.9515
"632",9.3,8.909555556,70.04444444,74.97777778,"3",6.12850000000001
"633",8.4,11.18255556,70.04444444,74.97777778,"4",8.7625
"634",11.2,11.80844445,71.13333333,74.66666667,"5",10.883
"635",14.7,17.53422222,73.31111111,73.95555556,"6",12.788
"636",18.3,30.46066667,73.84444444,74.6,"7",17.5595
"637",14.2,20.07022222,69.57777778,76.48888889,"8",12.4505
"638",10,15.93888889,66.2,77.64444444,"9",10.481
"639",13.4,15.43755556,60.77777778,80.17777778,"11",12.93
"640",21.2,18.78622222,54.62222222,83.35555556,"12",15.506
"641",22.7,17.78244444,55.24444444,83.06666667,"13",18.02
"642",26.8,20.89777778,62.33333333,81.33333333,"14",21.747
"643",21.3,28.777,70.91111111,77.64444444,"15",20.7705
"644",33,32.41505808,71.38636364,77.75,"17",23.5905
"645",21.8,27.12833245,69.88636364,77,"18",20.553
"646",16.1,25.3272904,72.56818182,76.04545455,"19",17.424
"647",17.6,23.83544445,72.75555556,75.02222222,"20",16.7645
"648",15.8,25.44488889,73.37777778,75,"21",16.7635
"649",14.2,21.681,73.08888889,75,"22",17.432
"650",16.3,18.74655556,73.08888889,74.97777778,"23",16.055
"651",15.2,16.28433334,73.8,74.77777778,"0",13.61
"652",10.3,14.80133334,73.46666667,74.6,"1",10.585
"653",3.6,11.02144445,74.22222222,74,"2",5.8175
"654",5.1,8.524333333,74.2,74,"3",5.972
"655",5.4,10.72356566,75.29545455,73.25,"4",6.949
"656",6.9,14.101,74.73333333,73.28888889,"5",10.2045
"657",18.1,28.15711112,73.51111111,74,"6",17.768
"658",14.1,32.076,73.77777778,74.33333333,"7",16.2795
"659",16,32.95422222,68.02222222,77.04444444,"8",21.161
"660",17.3,27.69555556,63.42222222,79.42222222,"9",16.5565
"661",22.5,34.20755556,62.08888889,80.33333333,"10",21.0335
"662",19.4,19.46755556,55.86666667,83.02222222,"11",17.7185
"663",15.2,16.19955556,54.4,82.55555556,"12",15.394
"664",12.2,14.19522223,53.82222222,83.02222222,"13",15.7455
"665",14.5,12.50111111,52.2,83.04444444,"14",12.349
"666",15,15.06633333,56.71111111,81.46666667,"15",11.9495
"667",17.8,17.42844445,58.88888889,81.13333333,"16",14.9255
"668",15.3,15.89077778,63.84444444,78.35555556,"17",14.221
"669",16.9,20.14977778,67.6,76.57777778,"18",13.881
"670",13.1,18.70688889,71.31111111,75.24444444,"19",14.606
"671",16.3,17.32,71.11111111,74.93333333,"20",14.4755
"672",13,17.55511111,73.31111111,74,"21",13.44
"673",12.9,16.676,73,74,"22",13.6945
"674",11.3,14.66711111,73,74,"23",10.817
"675",8.3,12.20622222,73.2,73.97777778,"0",9.71899999999999
"676",8.5,12.02133334,73.04444444,73.26666667,"1",9.103
"677",15,13.80522222,72.17777778,73.57777778,"2",12.5995
"678",12.7,14.65322223,72.75555556,73,"3",10.9485
"679",10.4,11.99266667,73.15555556,73,"4",9.86149999999999
"680",10.4,11.75733333,72.8,73,"5",10.102
"681",10.3,20.27566667,72.13333333,73,"6",12.8495
"682",18.8,28.97266667,71,73.91111111,"7",19.5945
"683",14,19.88033334,65.11111111,76.86666667,"8",12.426
"684",7.5,12.05044445,57.55555556,80,"9",8.655
"685",15.3,18.03277778,53.64444444,82.11111111,"10",13.236
"686",14.1,13.43131566,50.65909091,84.52272727,"11",13.299
"687",14.6,11.92433334,46.8,87.06666667,"12",12.601
"688",14.3,14.37633334,48.8,85.6,"13",13.2835
"689",15.6,11.55322222,49.22222222,84.62222222,"14",14.208
"690",13.3,10.35891305,54.52173913,82.08695652,"15",12.13
"691",14.1,10.899,53.31111111,81.82222222,"16",12.143
"692",18.9,16.385,55.2,80.71111111,"17",17.4155
"693",15.4,15.24066667,59.68888889,78.68888889,"18",13.7465
"694",15.4,17.52944445,61.04444444,78,"19",14.383
"695",19.6,18.71038462,62.20512821,77.71794872,"20",16.419
"696",10.1,11.25577778,62.91111111,77,"21",9.3035
"697",14.8,10.69422223,64.8,76.35555556,"22",12.039
"698",6.9,9.627666667,66.6,75.95555556,"23",9.311
"699",10.4,9.298222223,67.42222222,75.37777778,"0",8.77149999999999
"700",11.4,7.923333334,67.91111111,75,"1",7.327
"701",11.1,8.820333333,68.08888889,74.06666667,"2",9.4115
"702",8.5,8.930111111,68.97777778,73.97777778,"3",7.9175
"703",12.2,10.43988889,68.77777778,73.82222222,"4",10.32
"704",13.7,11.83155556,66.11111111,74,"5",12.05
"705",12.5,18.02522223,66.77777778,73.93333333,"6",12.596
"706",13.3,18.31588889,64.66666667,75.2,"7",9.997
"707",14.2,17.19788889,61.26666667,76.82222222,"8",12.814
"708",10,10.30233333,53.55555556,81.22222222,"9",9.61649999999999
"709",10.9,10.083,50.55555556,82.95555556,"10",9.35099999999999
"710",17.6,11.692,45.15555556,86.82222222,"11",15.3835
"711",8.7,12.02622222,46.95555556,86.11111111,"12",10.736
"712",10.5,9.606666667,40.17777778,90.6,"13",10.3455
"713",15.8,9.592333334,39.26666667,90.48888889,"14",13.7395
"714",14.6,6.764888889,41.57777778,88.31111111,"15",6.6615
"715",11.8,12.69288889,46.62222222,86.06666667,"16",13.331
"716",10.9,11.14344445,49.95555556,84.51111111,"17",12.2025
"717",12.4,12.55566667,56.28888889,82.93333333,"18",11.746
"718",18,14.12133334,63.82222222,78.93333333,"19",14.6225
"719",12.7,17.38133333,71.71111111,77,"20",14.0705
"720",17.6,17.77011111,70.33333333,77.02222222,"21",16.2845
"721",18.5,19.24988889,70.55555556,77,"22",16.961
"722",7.9,11.74655556,71.71111111,76.26666667,"23",8.2655
"723",7.9,13.98488889,71.66666667,76,"0",9.662
"724",9,10.94577778,71.17777778,75.44444444,"1",8.982
"725",12,12.53744445,71.55555556,75,"2",11.1345
"726",9.8,15.469,72,75,"3",11.7415
"727",13,16.05111111,71.64444444,75,"4",12.3195
"728",13,17.97333334,71.15555556,75,"5",12.001
"729",20.9,29.47344445,71,75,"6",20.8875
"730",24.6,32.31455556,69.77777778,75.42222222,"7",22.6295
"731",17.1,27.52792172,65.63636364,77.75,"8",14.4315
"732",15.4,21.18855556,57.71111111,81.64444444,"9",15.4535
"733",12.5,12.63855556,48.75555556,86.17777778,"10",12.5225
"734",10.5,13.27633334,50.13333333,85.02222222,"11",12.133
"735",12.4,11.51388889,41.66666667,90.77777778,"12",13.456
"736",15.8,13.87922223,39.31111111,91.73333333,"13",15.063
"737",9.4,8.903,40.02222222,90.97777778,"14",10.583
"738",19.1,9.702,38.4,92.71111111,"15",14.7785
"739",23,17.14361869,40.33333333,91.08888889,"16",20.441
"740",23,15.67911111,44.33333333,87.73333333,"17",17.673
"741",27.4,21.54266667,54.17777778,83.93333333,"18",23.8625
"742",25.6,23.44422222,61.31111111,80.17777778,"19",22.222
"743",29.5,26.88411112,62.77777778,79.95555556,"20",25.37
"744",28.9,25.89044445,62.02222222,80,"21",24.5395
"745",24.1,21.886,65.51111111,79.04444444,"22",22.022
"746",11.8,14.11677778,67.86666667,78,"23",9.893
"747",13.6,12.63177778,67.42222222,77.93333333,"0",11.5315
"748",15.4,13.11877778,68.2,77.11111111,"1",14.148
"749",18.4,17.91344445,69.33333333,76.33333333,"2",12.7225
"750",19.2,26.40755556,69.88888889,76,"3",17.1635
"751",16.1,18.207,70.13333333,75.6,"4",13.231
"752",14.1,16.597,70.51111111,75.08888889,"5",13.1255
"753",17.8,23.58577778,69.82222222,75.24444444,"6",16.7235
"754",24.5,31.31766667,66.84444444,76.8,"7",21.992
"755",18.4,23.246,61.8,79.31111111,"8",16.274
"756",9.4,15.1245814,43.6744186,89.39534884,"15",13.113
"757",18.5,12.89511628,61.13953488,80.34883721,"16",13.5805
"758",19.2,21.87947952,68.76744186,79.25581395,"17",19.583
"759",10,15.19770455,71.15,77.675,"18",10.238
"760",14.9,19.13366408,74.3255814,77,"19",14.6655
"761",18.2,21.73003788,70.84090909,76.59090909,"20",18.5165
"762",19.2,18.4299596,69.27272727,76,"21",17.6795
"763",14.9,16.40011111,69.33333333,76,"22",14.704
"764",12.4,15.01059197,71.51162791,75.04651163,"23",11.68
"765",12.5,12.39188889,71.82222222,75,"0",12.095
"766",6.1,7.735421717,71.27272727,74.54545455,"1",5.801
"767",7.6,8.709082168,71.25641026,74,"2",8.7085
"768",10.5,10.43647009,71.61538462,74,"3",9.867
"769",14.4,13.15162698,71.58333333,74,"4",11.076
"770",10,12.24309524,70.80952381,74.04761905,"5",10.455
"771",12.9,20.18244589,70.42857143,74.42857143,"6",13.636
"772",18.6,24.61244445,67.22222222,76.17777778,"7",18.118
"773",12.6,15.41288889,62,78.37777778,"8",11.7935
"774",10.9,11.89055556,53.26666667,82.06666667,"9",9.314
"775",18,11.48355556,42.64444444,88.71111111,"10",16.315
"776",15.1,11.88791268,40.5,89.86842105,"11",12.6185
"777",15.7,13.62711111,38.82222222,91.22222222,"12",14.5995
"778",15,11.983,39.68888889,90.28888889,"13",14.1975
"779",10.7,11.13622222,41.73333333,90.51111111,"14",12.1455
"780",18.7,12.67155556,36.31111111,94.77777778,"15",17.5
"781",8.8,13.53966667,60.33333333,82.24444444,"16",10.1795
"782",12.2,13.11566667,61.55555556,80,"17",12.415
"783",13.2,13.98314394,63.56410256,79.84615385,"18",12.961
"784",18.2,24.70303779,63.95,79.7,"19",19.578
"785",24,29.29913992,66.76315789,79,"20",23.864
"786",26.4,31.07778756,69.08108108,78.43243243,"21",24.1315
"787",14.2,17.88777778,68.93333333,78,"22",13.501
"788",18.3,18.54377778,68.04444444,77.88888889,"23",15.8585
"789",15.4,14.04777778,67.44444444,77,"0",13.5695
"790",14.3,13.7767759,67.22727273,76.5,"1",12.3405
"791",12.3,12.37071429,66.78571429,76.0952381,"2",11.4445
"792",16.7,14.61714647,68.81818182,75.11363636,"3",11.955
"793",11.5,13.87922118,69.97560976,75,"4",11.617
"794",19.2,21.23201282,69.97435897,75,"5",15.836
"795",28.3,29.14476675,69.81578947,75.18421053,"6",24.6305
"796",20.5,33.36477778,66.46666667,77.28888889,"7",20.285
"797",18.5,23.64272222,60.11111111,80.44444444,"8",17.3825
"798",16.9,17.65284091,54.86363636,83.56818182,"9",14.7205
"799",13.8,12.49048097,50.76744186,85.58139535,"10",12.9175
"800",8.4,10.20773485,44.31818182,89.88636364,"11",8.11649999999999
"801",9,8.076105876,40.02439024,92.17073171,"12",8.1425
"802",4.7,10.54457792,42.52380952,90.19047619,"13",8.65750000000001
"803",14.9,10.44488372,36,94.93023256,"14",12.525
"804",16.4,10.80355556,34.17777778,96.35555556,"15",13.799
"805",16.5,17.11392425,43.13636364,90.27272727,"16",18.459
"806",11.1,14.83875,56.81818182,83.40909091,"17",12.415
"807",22.4,25.20922619,60.025,81.05,"18",20.821
"808",23.4,25.48278013,64.37209302,79.02325581,"19",20.9995
"809",6.1,14.28285412,71.48837209,75.60465116,"20",7.78200000000001
"810",11.7,17.97512196,73,74.95121951,"21",14.086
"811",17.9,18.11685493,73.48837209,75,"22",16.168
"812",9,9.463906927,72.83333333,75,"23",9.024
"813",15.9,12.02839916,71.97142857,74.97142857,"0",12.9155
"814",10,10.49071096,72,75,"1",9.53
"815",10.1,8.544933555,71.64285714,74.97619048,"2",8.2875
"816",10.1,9.152608586,70.51111111,74.4,"3",8.33600000000001
