"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_nn"
"406",23.4,23.68331304,60.05555556,79.01724138,"6",17.6747060742747
"407",31.1,29.13168056,60.62222223,79.5,"7",19.6862834378401
"408",26.3,27.7962587,59.82538803,79.80404656,"8",16.2144979728478
"409",17.1,22.49403409,55.56313131,81.93055556,"9",15.4331945881022
"410",20,19.30153006,54.66023823,82.96341464,"10",14.6527042135745
"411",18.9,14.66619612,51.22214854,82.97612732,"11",13.9514512435028
"412",20.4,16.31403027,49.44107143,84.03392857,"12",15.2479256872528
"413",22.6,17.9854191,49.19436091,84.31541354,"13",16.3700101471476
"414",24,17.34618232,46.93421053,85.69736842,"14",16.4921552496033
"415",20.1,16.34750297,45.82954546,85.43181818,"15",18.2183576882429
"416",14.2,16.86235539,46.51162791,84.97674419,"16",17.8541660020219
"417",24.2,17.78773665,47.05555556,84.5,"17",19.7159162508806
"418",20.7,17.37908196,51.66666667,82.80769231,"18",18.6487258672885
"419",22,17.79451664,51.39426878,81.79545455,"19",19.3262398741847
"420",22.3,15.00748077,52.93333334,80.96666667,"20",16.6229866113162
"421",19.1,17.00077778,57.03333334,79.075,"21",16.2850229017449
"422",18.2,14.30997349,55.70050506,80.06136364,"22",16.0826097901419
"423",17.4,19.05077778,61.4,77,"23",15.780778494586
"424",12.9,16.03022223,62.33333333,76.44444444,"0",14.0613559228707
"425",15.9,15.65211112,63.4,75.68888889,"1",12.3714418587481
"426",16.1,15.54,64.82222222,75,"2",12.1438706575765
"427",15.2,18.00477778,65.46666667,75,"3",13.1934230907719
"428",16.3,19.91422222,66.13333333,74.46666667,"4",14.478253556211
"429",18.4,24.43544445,66.97777778,74,"5",17.1684676217142
"430",21.6,31.25444445,66.62222222,74.37777778,"6",19.1945645205125
"431",27.5,42.56477778,65.04444444,75.37777778,"7",24.2608342417039
"432",24.2,33.19833334,61.51111111,77.02222222,"8",16.935583075434
"433",13.6,22.26877778,56.88888889,79.35555556,"9",14.8223852975456
"434",18,20.01655556,51.71111111,81.86666667,"10",15.1283508711911
"435",21.3,25.74877778,48.15555556,83.86666667,"11",19.3810374455888
"436",21.1,21.85644445,46.44444444,84.57777778,"12",18.5160439711915
"437",14.8,15.72855556,43.35555556,86.4,"13",15.7970163832331
"438",14.1,12.95055556,41.37777778,87.64444444,"14",14.4915938445004
"439",15.6,12.82311111,41.31111111,87.97777778,"15",16.6146895583416
"440",17.4,14.67602273,42.97727273,86.29545455,"16",17.1949365173415
"441",15.2,14.876,46.66666667,83.71111111,"17",18.0631494605958
"442",22.1,21.989,48.97777778,82.08888889,"18",21.6012476392304
"443",24.9,25.68044445,51.22222222,81,"19",23.2792420195609
"444",30.8,32.36953283,51.75555556,80.11111111,"20",26.9980993456716
"445",20.7,27.09655556,53.91111111,79.17777778,"21",21.4857498063152
"446",23.6,27.60034091,56.77272727,77.77272727,"22",21.9946217469086
"447",23.2,29.77288889,60.55555556,76.91111111,"23",21.270487961645
"448",19.3,23.93244445,62.11111111,76,"0",18.0858610516905
"449",15.5,22.97044444,62.84444444,76,"1",16.2168647734097
"450",15.6,23.81055556,64.17777778,75.37777778,"2",15.9632394955762
"451",15.1,23.87411111,65.17777778,74.8,"3",15.7905690371435
"452",16.7,26.45533333,66.73333333,74,"4",17.0779133211135
"453",24.9,35.793,68.06666667,74,"5",21.6194406579888
"454",28.8,42.55444445,69,74,"6",24.3602895533962
"455",31.9,46.72322222,67.53333333,74.62222222,"7",26.9869037211734
"456",36.8,51.81355556,62.71111111,77.28888889,"8",30.9275415569415
"457",24,30.75148738,53.18181818,81.79545455,"9",18.6571108224519
"458",19.8,17.704,45.4,84.97777778,"10",14.5744678455789
"459",17.4,16.85911111,38.84444444,89.71111111,"11",15.9366186902019
"460",16.7,19.72511111,34.15555556,92.71111111,"12",18.2019091983714
"461",15.3,17.53777778,30.64444444,95.28888889,"13",18.0467796201178
"462",19.5,16.338,28.6,96.8,"14",17.1780021134376
"463",18.3,13.99988889,29.06666667,95.86666667,"15",17.430577603077
"464",20.8,18.92955556,31.22222222,93.71111111,"16",20.8082730752569
"465",21.4,17.71722222,35.06666667,91.31111111,"17",20.7237134325198
"466",26.1,24.091,42.15555556,87.04444444,"18",23.1913680518135
"467",22.5,26.01144445,47.17777778,84.26666667,"19",24.3495305434334
"468",25.5,26.00822222,48.44444444,83.33333333,"20",23.1030519147738
"469",20.4,23.33166667,51.46666667,81.6,"21",20.2113616734948
"470",22.9,26.40166667,55.11111111,79.88888889,"22",21.8293254158017
"471",21.5,22.20031818,59.09166667,81.93333334,"23",18.3713982259879
"472",21.1,19.645,53.33333334,81.43333334,"0",17.4652771344785
"473",18.4,18.59744445,54.74444445,80.97777778,"1",15.3120738437598
"474",18.6,19.14188889,55.67777778,80.5,"2",15.0189902426277
"475",13.6,16.22264615,56.74285714,80.14444445,"3",13.5520983821611
"476",19.3,16.585,57.1,80,"4",13.8779892894556
"477",19.8,22.10538889,57.76666667,79.73333334,"5",17.3464957987237
"478",24.1,28.40214268,58.26666667,79.51111111,"6",20.0833206902784
"479",26.2,33.53211111,57.16666667,80.28888889,"7",25.2056521021319
"480",25.1,29.52616667,53.95555556,81.82222222,"8",17.5355451738595
"481",19.5,24.71116667,49.93333334,83.83333334,"9",17.0669124831479
"482",14.7,20.65104365,46.29246032,85.59603175,"10",16.0526013877277
"483",19.1,18.26327778,44.18888889,86.37777778,"11",16.4552451154228
"484",14.7,18.39461111,40.83333334,88.81111111,"12",17.2696418505
"485",14.4,15.61794444,38.2,89.83333334,"13",16.3544203583258
"486",9.8,11.84855556,36.24444445,90.85555556,"14",14.2957065027021
"487",14.3,12.07194445,48.46666667,90.63333334,"15",15.5970395262147
"488",17.4,11.44454041,41.41111111,89.92222222,"16",15.8054123389214
"489",16.9,11.15644445,37.78888889,88.5,"17",16.8058974985288
"490",26.1,19.05438889,40.66666667,86.81111111,"18",20.5132817850645
"491",22.8,17.32005556,43.57777778,84.7,"19",20.0207398779722
"492",20.5,16.40122222,45.55555556,83.72222222,"20",18.1498037683422
"493",22.3,17.14223232,47.33333334,82.82222222,"21",17.354929653407
"494",16.8,15.00340391,48.55555556,82.24444445,"22",17.1156307934759
"495",14.5,14.21277778,49.87777778,81.64444445,"23",14.516042129552
"496",10.5,14.02822222,52.05555556,80.83333333,"0",14.4580905886742
"497",13.5,13.52772222,53.38888889,80.43333334,"1",12.6595037013517
"498",14.6,13.44483333,54.23333334,80.02222222,"2",12.1601561498087
"499",12,14.20361111,56.56666667,80.01111111,"3",12.6360214300313
"500",18.8,17.15297348,57.15277778,79.98888889,"4",14.2054222007333
"501",15.6,19.41938889,55.48888889,79.52222222,"5",16.1654669929066
"502",19.4,24.01644445,56.22222223,79.5,"6",18.159173566023
"503",25.2,26.74880918,55.57608696,79.80434783,"7",19.0742020290502
"504",22.6,26.38053865,54.14444445,80.58888889,"8",16.0416125633139
"505",19.6,23.92077778,51.75555556,81.65555556,"9",16.2483838241485
"506",18.9,24.30738889,48.94444445,83.62222222,"10",17.319256478947
"507",19.2,23.58333333,46.84444445,84.85555556,"11",18.6469901552568
"508",20.9,23.30349621,46.15909091,84.93838384,"12",19.2469648894231
"509",15.7,17.53662532,44.95555556,84.95555556,"13",16.5573134965691
"510",18.9,15.61066667,43.5,85.81111111,"14",15.7818950355449
"511",14.3,14.88121591,43.95555556,85.44444445,"15",17.608872027999
"512",15.7,13.98807056,43.35191638,85.46341464,"16",16.7014248658314
"513",16,15.61133333,46.47777778,84.82222222,"17",18.5126050863853
"514",18,16.82833333,52.77777778,83.84444445,"18",18.2734553282071
"515",20.3,17.57461111,47.35555556,82.66666667,"19",19.7177405519661
"516",25.1,19.78027778,50.56666667,82.34444445,"20",19.7250787580637
"517",21.8,20.58333333,53.45555556,82,"21",18.9069020838607
"518",20.6,19.26784722,51.22222222,81.77777778,"22",18.9675991324169
"519",12.1,17.22294445,52.92222222,81.08888889,"23",15.9817534687155
"520",13.6,15.52061111,53.16666667,80.67777778,"0",15.1162965653451
"521",11.4,13.14591667,53.34444445,80.5,"1",12.4511864200307
"522",13.2,12.29272222,53.67777778,80.17777778,"2",11.6650961773339
"523",13.4,11.50777778,53.92222222,80,"3",11.4451980517196
"524",11,11.5232298,55.36666667,79.75555556,"4",11.4222404158247
"525",14.2,13.36739899,56,79.5,"5",12.9336455012577
"526",16.3,17.08416667,57.08888889,79.5,"6",14.4305156477319
"527",17.7,22.31116667,56.78888889,79.81111111,"7",16.9828011959393
"528",14.3,22.94488889,54.95555556,80.68888889,"8",14.5168073698515
"529",19.7,21.76605556,51.92222222,81.93333334,"9",15.2404374270695
"530",18.6,20.82655556,48.2,83.32222222,"10",15.9492333080914
"531",20.4,19.55479419,45.76666667,84.63333334,"11",16.9432802080578
"532",19.8,18.48816667,43.34444445,85.62222222,"12",17.0814782090065
"533",19.8,17.80425,40.67777778,86.92222222,"13",17.0116316266079
"534",14.8,17.03527778,40.95555556,87.47777778,"14",16.7481240624586
"535",19.4,18.49955556,42.73333333,86.56666667,"15",19.6990421568247
"536",21.4,17.56777778,41.64444445,87.03333334,"16",18.9149516743372
"537",17.6,17.5325,43.46666667,85.93333334,"17",19.831176218541
"538",21.6,20.19938889,45.54444445,84.26666667,"18",20.843388268311
"539",19.4,20.29577003,46.68888889,83.35555556,"19",21.3004672238468
"540",19.6,20.56291676,49.39509044,82.6,"20",20.2451459036506
"541",18.1,20.04956765,51.44160207,81.84444445,"21",18.7456169693809
"542",24.2,22.13088889,52.24444445,81.33333334,"22",20.2232411811303
"543",18.7,21.53867424,52.45555556,81,"23",18.4013523582304
"544",13.1,16.22289647,53.7,80.53333334,"0",15.4209300808946
"545",17.3,16.49077778,54.2,80.36666667,"1",14.1358075395947
"546",9.4,15.3525,54.95555556,80.22222222,"2",13.0919773302282
"547",9,13.8085,55.97777778,79.93333334,"3",12.4879047425529
"548",9.9,14.44255556,56.94444445,79.53333334,"4",12.7140560685533
"549",14.2,15.59261238,56.56666667,79.97777778,"5",14.163901262519
"550",14,17.187,56.46666667,80,"6",14.5768616981228
"551",20.8,21.55594445,55.67777778,80.33333334,"7",16.7633040796333
"552",19.4,22.25761111,54.62222222,80.9,"8",14.188886228193
"553",16.1,19.08627778,51.77777778,82.33333334,"9",13.9573702562286
"554",12.4,17.19733333,49,83.54444445,"10",13.8321250580535
"555",15.8,15.14968308,47.36363637,84.39772728,"11",14.562459336242
"556",12.1,14.94138889,47.28888889,84.72222222,"12",14.6792543000285
"557",16,14.29533334,43.98888889,86.75555556,"13",14.9800414496983
"558",20.5,15.22123611,44.97777778,86.15555556,"14",15.4564554208426
"559",18.4,16.84672222,46.07777778,85.46666667,"15",18.4398521304242
"560",15.3,14.26976098,46,85.35555556,"16",16.5933811991815
"561",12.9,15.42686951,47.24341085,84.72067184,"17",18.3540173454558
"562",15.2,15.20044445,48.26666667,83.67777778,"18",17.6597066365847
"563",14.2,15.53094445,49.93333334,82.78888889,"19",18.3321845267066
"564",17.3,16.49388889,51.9,82.02222222,"20",17.7115644018538
"565",-15,26.58994152,59.1254386,80.15555556,"8",15.9205773177266
"566",13.8,21.95962753,56.43333334,81.1,"9",15.0013085893872
"567",19.1,21.01433333,54.15555556,82.05555556,"10",15.5884642994281
"568",14.6,16.60698232,54.4729798,82.41111111,"11",14.5605236212709
"569",12.9,14.49628335,50.77777778,84.4,"12",14.1479758683971
"570",10.4,12.73444445,45.33333333,86.28888889,"13",14.049642273188
"571",12.4,12.14242252,50.54415205,83.15906433,"14",13.1935679512151
"572",14.8,13.01983838,55.36666667,81.66464647,"15",15.3542969409947
"573",10.5,11.34227778,56.24444445,81.18888889,"16",13.8211173329483
"574",8.8,11.28522222,54.5,81.81111111,"17",15.4573534345936
"575",12.1,11.46811111,54.18888889,81.31111111,"18",15.0405660998225
"576",14.6,12.39027778,54.7,80.98888889,"19",16.0605931725265
"577",14.6,11.35972222,56.64444445,80.16666667,"20",14.1691296431973
"578",12.5,10.5432096,57.15555556,79.81035354,"21",12.8467163399141
"579",13.6,10.09366667,57.4,79.04444445,"22",13.5977630994128
"580",8.5,9.725222223,66.53333333,75,"23",10.5605246936554
"581",6.9,10.03366667,68.13333333,74.31111111,"0",10.3730970863732
"582",7,9.239777778,68.08888889,74,"1",8.62685186442245
"583",6.9,8.937555556,68.64444444,73.97777778,"2",8.74883285477993
"584",10,7.913871212,70.84090909,73.34090909,"3",8.31734706781977
"585",6.6,9.537111111,71.77777778,73,"4",9.61992917310138
"586",14.6,13.96388889,71.2,73,"5",11.4048208592062
"587",13.9,18.82866667,70.91111111,73.66666667,"6",13.8854207708172
"588",21.3,33.80866667,72.44444444,73.8,"7",20.5769374935201
"589",24.1,35.51366667,69.44444444,75.57777778,"8",15.613687070988
"590",8.1,15.41188889,65.04444444,77.42222222,"9",10.6962536344888
"591",4.6,7.331777778,59.75555556,79.17777778,"10",7.86828988610851
"592",5.2,7.033888889,56.26666667,80.71111111,"11",9.56878911812992
"593",6.2,8.714888889,49.93333333,84.17777778,"12",11.0144283301893
"594",14.1,10.912,50.48888889,83.97777778,"13",12.8228574987432
"595",7.8,9.502333334,59.53333333,79.44444444,"14",11.394202504234
"596",7.7,10.15622222,61.04444444,79.24444444,"15",13.4441212423255
"597",11.9,11.27233334,56.04444444,80.42222222,"16",13.7053470090778
"598",21.3,16.61111112,56.15555556,79.82222222,"17",18.3779965574098
"599",18.8,21.72051516,60.56818182,77.77272727,"18",20.0068781957651
"600",19,20.25666667,62.57777778,76.93333333,"19",19.0347127493605
"601",15.6,16.15055556,67.24444444,76,"20",15.386201997078
"602",12.7,15.27577778,70.48888889,75.06666667,"21",14.2145471716623
"603",12.4,14.73188889,72.62222222,74.33333333,"22",14.5197465354401
"604",10.5,13.27584091,72.02222222,74,"23",11.9970205067338
"605",10.6,17.53822222,71.6,74,"0",13.936574750631
"606",8.4,9.992888891,73.42222222,73.73333333,"1",8.76325759518319
"607",7.4,10.03444444,74,73.04444444,"2",9.0032819803226
"608",5.5,8.590777778,73.86666667,73,"3",8.40305188026721
"609",5.5,7.402111111,72.97777778,73.13333333,"4",8.83486457999996
"610",11.4,12.61333333,71.57777778,73.95555556,"5",10.7562420862996
"611",17.5,24.63423485,72.38636364,74,"6",16.0915766385823
"612",22,33.28366667,71.62222222,74.77777778,"7",20.1929967716306
"613",16.9,33.80522222,73.11111111,75,"8",14.1730234629565
"614",23.2,34.53011111,73.57777778,75.11111111,"9",14.7899919324316
"615",16.7,22.00055556,71,76.4,"10",14.9123037295686
"616",16.3,16.33437627,65.75,78.36363636,"11",13.1723276333358
"617",10.2,12.87433334,63.33333333,79.73333333,"12",11.935543450498
"618",9,8.64,59.04444444,81.08888889,"13",11.2279518020253
"619",8.2,7.999111111,58.02222222,81.28888889,"14",10.7662282283639
"620",11,8.136,58.2,80.66666667,"15",12.9029681242033
"621",7.5,9.896888889,59.42222222,80.22222222,"16",12.7588346216005
"622",10.6,9.259666667,58.28888889,79.75555556,"17",14.0488022506579
"623",15,14.07866667,61.15555556,78.53333333,"18",15.6614741807763
"624",12.5,14.42777778,63.8,77.62222222,"19",16.1107618127914
"625",15.9,16.84933333,68.86666667,75.71111111,"20",15.6654159788146
"626",17,17.15538637,71.72727273,75,"21",14.9932106214057
"627",13.2,14.70911112,72.44444444,75,"22",14.5856729764852
"628",11.9,10.05533333,72.13333333,74.86666667,"23",10.6232224088146
"629",7.4,8.046333333,72,74.86666667,"0",9.56207909401805
"630",10.4,8.788139535,72,74.34883721,"1",8.34074547357142
"631",9.3,8.542555556,71.53333333,74.24444444,"2",8.59279630669593
"632",9.3,8.909555556,70.04444444,74.97777778,"3",8.83562864931428
"633",8.4,11.18255556,70.04444444,74.97777778,"4",10.5094246724125
"634",11.2,11.80844445,71.13333333,74.66666667,"5",10.501285183144
"635",14.7,17.53422222,73.31111111,73.95555556,"6",13.1614759741732
"636",18.3,30.46066667,73.84444444,74.6,"7",17.5369680251222
"637",14.2,20.07022222,69.57777778,76.48888889,"8",11.6969727409738
"638",10,15.93888889,66.2,77.64444444,"9",10.926107972938
"639",13.4,15.43755556,60.77777778,80.17777778,"11",13.2343888637795
"640",21.2,18.78622222,54.62222222,83.35555556,"12",15.9092949982706
"641",22.7,17.78244444,55.24444444,83.06666667,"13",15.5476176702182
"642",26.8,20.89777778,62.33333333,81.33333333,"14",16.8794043693985
"643",21.3,28.777,70.91111111,77.64444444,"15",18.7639727335428
"644",33,32.41505808,71.38636364,77.75,"17",20.1977257487335
"645",21.8,27.12833245,69.88636364,77,"18",19.8997336962674
"646",16.1,25.3272904,72.56818182,76.04545455,"19",19.091780154129
"647",17.6,23.83544445,72.75555556,75.02222222,"20",17.8131953212884
"648",15.8,25.44488889,73.37777778,75,"21",17.7450783833773
"649",14.2,21.681,73.08888889,75,"22",17.8306934806575
"650",16.3,18.74655556,73.08888889,74.97777778,"23",14.8770187965427
"651",15.2,16.28433334,73.8,74.77777778,"0",13.1370356724475
"652",10.3,14.80133334,73.46666667,74.6,"1",11.0192786581594
"653",3.6,11.02144445,74.22222222,74,"2",9.41269283406239
"654",5.1,8.524333333,74.2,74,"3",8.44652591782324
"655",5.4,10.72356566,75.29545455,73.25,"4",10.0838875048631
"656",6.9,14.101,74.73333333,73.28888889,"5",11.2768736394267
"657",18.1,28.15711112,73.51111111,74,"6",17.1128809578592
"658",14.1,32.076,73.77777778,74.33333333,"7",18.2244962740096
"659",16,32.95422222,68.02222222,77.04444444,"8",15.633125283494
"660",17.3,27.69555556,63.42222222,79.42222222,"9",17.1434728514764
"661",22.5,34.20755556,62.08888889,80.33333333,"10",15.1332552405296
"662",19.4,19.46755556,55.86666667,83.02222222,"11",16.0160652178077
"663",15.2,16.19955556,54.4,82.55555556,"12",14.5310994858453
"664",12.2,14.19522223,53.82222222,83.02222222,"13",14.1028481674014
"665",14.5,12.50111111,52.2,83.04444444,"14",13.2650259937113
"666",15,15.06633333,56.71111111,81.46666667,"15",16.1118389134411
"667",17.8,17.42844445,58.88888889,81.13333333,"16",16.4093789746704
"668",15.3,15.89077778,63.84444444,78.35555556,"17",17.3301875963566
"669",16.9,20.14977778,67.6,76.57777778,"18",17.6698258821796
"670",13.1,18.70688889,71.31111111,75.24444444,"19",16.9816887926038
"671",16.3,17.32,71.11111111,74.93333333,"20",15.3677507717315
"672",13,17.55511111,73.31111111,74,"21",14.8285866549946
"673",12.9,16.676,73,74,"22",15.5041587521484
"674",11.3,14.66711111,73,74,"23",12.6735170113878
"675",8.3,12.20622222,73.2,73.97777778,"0",11.0057036619457
"676",8.5,12.02133334,73.04444444,73.26666667,"1",9.55521431193022
"677",15,13.80522222,72.17777778,73.57777778,"2",10.6764224859594
"678",12.7,14.65322223,72.75555556,73,"3",10.9994758098114
"679",10.4,11.99266667,73.15555556,73,"4",10.528655642283
"680",10.4,11.75733333,72.8,73,"5",10.2480865975968
"681",10.3,20.27566667,72.13333333,73,"6",14.4621060757523
"682",18.8,28.97266667,71,73.91111111,"7",17.6974392132915
"683",14,19.88033334,65.11111111,76.86666667,"8",11.8925954861031
"684",7.5,12.05044445,57.55555556,80,"9",9.65295068207551
"685",15.3,18.03277778,53.64444444,82.11111111,"10",13.9114493444042
"686",14.1,13.43131566,50.65909091,84.52272727,"11",13.2858049786048
"687",14.6,11.92433334,46.8,87.06666667,"12",13.079273956727
"688",14.3,14.37633334,48.8,85.6,"13",14.6097453761727
"689",15.6,11.55322222,49.22222222,84.62222222,"14",13.005692549667
"690",13.3,10.35891305,54.52173913,82.08695652,"15",14.2863889087404
"691",14.1,10.899,53.31111111,81.82222222,"16",13.8925815216148
"692",18.9,16.385,55.2,80.71111111,"17",18.3510974904548
"693",15.4,15.24066667,59.68888889,78.68888889,"18",16.4647016577882
"694",15.4,17.52944445,61.04444444,78,"19",17.9378180257091
"695",19.6,18.71038462,62.20512821,77.71794872,"20",17.548534255
"696",10.1,11.25577778,62.91111111,77,"21",12.6899818101871
"697",14.8,10.69422223,64.8,76.35555556,"22",13.2290213835529
"698",6.9,9.627666667,66.6,75.95555556,"23",10.5936872961022
